sentence,ents_old,ents,entity
"“Really, what nonsense!",[],[],[]
"Harry could not have crossed 
the line himself, and as Professor Dumbledore 
believes that he did not persuade an older student to 
do it for him, I’m sure that should be good enough for 
everybody else!” 

She shot a very angry look at Professor Snape.","['Harry', 'Professor Dumbledore', 'Professor Snape']","['Harry', 'Dumbledore', 'Snape']","['Harry Potter', 'Albus Dumbledore', 'Severus Snape']"
“Mr.,[],[],[]
"Crouch ... Mr. Bagman,” said Karkaroff, his voice 
unctuous once more, “you are our — er — objective 
judges.","['Crouch', 'Mr. Bagman', 'Karkaroff']","['Crouch', 'Bagman', 'Karkaroff']","['Ludo Bagman', 'Igor Karkaroff']"
"Surely you will agree that this is most 
irregular?” 





Bagman wiped his round, boyish face with his 
handkerchief and looked at Mr. Crouch, who was 
standing outside the circle of the firelight, his face 
half hidden in shadow.","['Bagman', 'Mr. Crouch']","['Bagman', 'Crouch']",['Ludo Bagman']
"He looked slightly eerie, the 
half darkness making him look much older, giving 
him an almost skull-like appearance.",[],[],[]
"When he spoke, 
however, it was in his usual curt voice.",[],[],[]
"“We must follow the rules, and the rules state clearly 
that those people whose names come out of the 
Goblet of Fire are bound to compete in the 
tournament.” 

“Well, Barty knows the rule book back to front,” said 
Bagman, beaming and turning back to Karkaroff and 
Madame Maxime, as though the matter was now 
closed.","['Goblet', 'Barty', 'Bagman', 'Karkaroff', 'Madame Maxime']","['Goblet', 'Barty', 'Bagman', 'Karkaroff', 'Madame Maxime']","['Barty Crouch Snr', 'Ludo Bagman', 'Igor Karkaroff']"
"“I insist upon resubmitting the names of the rest of 
my students,” said Karkaroff.",['Karkaroff'],['Karkaroff'],['Igor Karkaroff']
"He had dropped his 
unctuous tone and his smile now.",[],[],[]
"His face wore a 
very ugly look indeed.",[],[],[]
"“You will set up the Goblet of 
Fire once more, and we will continue adding names 
until each school has two champions.","['Goblet', 'Fire']","['Goblet', 'Fire']",[]
"It’s only fair, 
Dumbledore.” 

“But Karkaroff, it doesn’t work like that,” said 
Bagman.","['Karkaroff', 'Bagman']","['Karkaroff', 'Bagman']","['Igor Karkaroff', 'Ludo Bagman']"
"“The Goblet of Fire’s just gone out — it won’t 
reignite until the start of the next tournament — ” 

“ — in which Durmstrang will most certainly not be 
competing!” exploded Karkaroff.","['Goblet', 'Fire', 'Durmstrang', 'Karkaroff']","['Goblet', 'Fire', 'Durmstrang', 'Karkaroff']",['Igor Karkaroff']
"“After all our 
meetings and negotiations and compromises, I little 
expected something of this nature to occur!",[],[],[]
"I have 
half a mind to leave now!” 

“Empty threat, Karkaroff,” growled a voice from near 
the door.","['Empty', 'Karkaroff']","['Empty', 'Karkaroff']",['Igor Karkaroff']
“You can’t leave your champion now.,[],[],[]
"He’s 
got to compete.",[],[],[]
They’ve all got to compete.,[],[],[]
"Binding 





magical contract, like Dumbledore said.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
"Convenient, 
eh?” 



Moody had just entered the room.",['Moody'],['Moody'],['Alastor Moody']
"He limped toward 
the fire, and with every right step he took, there was a 
loud clunk.",[],[],[]
“Convenient?” said Karkaroff.,['Karkaroff'],['Karkaroff'],['Igor Karkaroff']
"“I’m afraid I don’t 
understand you, Moody.” 

Harry could tell he was trying to sound disdainful, as 
though what Moody was saying was barely worth his 
notice, but his hands gave him away; they had balled 
themselves into fists.","['Harry', 'Moody']","['Harry', 'Moody']","['Harry Potter', 'Alastor Moody']"
“Don’t you?” said Moody quietly.,"['Don', 'Moody']","['Don', 'Moody']",['Alastor Moody']
"“It’s very simple, 
Karkaroff.",['Karkaroff'],['Karkaroff'],['Igor Karkaroff']
"Someone put Potter’s name in that goblet 
knowing he’d have to compete if it came out.” 

“Evidently, someone ’oo wished to give ’Ogwarts two 
bites at ze apple!” said Madame Maxime.","['Someone', 'Potter', 'Madame Maxime']","['Someone', 'Potter', 'Madame Maxime']",['Harry Potter']
"“I quite agree, Madame Maxime,” said Karkaroff, 
bowing to her.","['Madame Maxime', 'Karkaroff']","['Madame Maxime', 'Karkaroff']",['Igor Karkaroff']
"“I shall be lodging complaints with the 
Ministry of Magic and the International Confederation 
of Wizards — ” 

“If anyone’s got reason to complain, it’s Potter,” 
growled Moody, “but ... funny thing ...","['Ministry', 'Magic', 'International Confederation', 'Wizards', 'Moody']","['Ministry', 'Magic', 'International Confederation', 'Wizards', 'Moody']",['Alastor Moody']
"I don’t hear 
him saying a word.",[],[],[]
"...” 

“Why should ’e complain?” burst out Fleur Delacour, 
stamping her foot.",['Fleur Delacour'],['Fleur Delacour'],['Fleur Delacour']
"“ ’E ’as ze chance to compete, ’asn’t 
’e?",[],[],[]
"We ’ave all been ’oping to be chosen for weeks and 
weeks!",[],[],[]
Ze honor for our schools!,['Ze'],['Ze'],[]
"A thousand Galleons 
in prize money — zis is a chance many would die for!” 

“Maybe someone’s hoping Potter is going to die for it,” 
said Moody, with the merest trace of a growl.","['Potter', 'Moody']","['Potter', 'Moody']","['Harry Potter', 'Alastor Moody']"
An extremely tense silence followed these words.,[],[],[]
"Ludo 
Bagman, who was looking very anxious indeed, 
bounced nervously up and down on his feet and said, 
“Moody, old man ... what a thing to say!” 

“We all know Professor Moody considers the morning 
wasted if he hasn’t discovered six plots to murder him 
before lunchtime,” said Karkaroff loudly.","['Ludo Bagman', 'Professor Moody', 'Karkaroff']","['Ludo Bagman', 'Moody', 'Karkaroff']","['Ludo Bagman', 'Alastor Moody', 'Igor Karkaroff']"
"“Apparently 
he is now teaching his students to fear assassination 
too.",[],[],[]
"An odd quality in a Defense Against the Dark 
Arts teacher, Dumbledore, but no doubt you had your 
reasons.” 

“Imagining things, am I?” growled Moody.","['Defense', 'Dark Arts', 'Dumbledore', 'Moody']","['Defense', 'Dark Arts', 'Dumbledore', 'Moody']","['Albus Dumbledore', 'Alastor Moody']"
"“Seeing 
things, eh?",[],[],[]
"It was a skilled witch or wizard who put 
the boy’s name in that goblet.",[],[],[]
"...” 

“Ah, what evidence is zere of zat?” said Madame 
Maxime, throwing up her huge hands.",['Madame Maxime'],['Madame Maxime'],[]
"“Because they hoodwinked a very powerful magical 
object!” said Moody.",['Moody'],['Moody'],['Alastor Moody']
"“It would have needed an 
exceptionally strong Confundus Charm to bamboozle 
that goblet into forgetting that only three schools 
compete in the tournament.",['Confundus'],['Confundus'],[]
"... I’m guessing they 
submitted Potter’s name under a fourth school, to 
make sure he was the only one in his category.",['Potter'],['Potter'],['Harry Potter']
"...” 

“You seem to have given this a great deal of thought, 
Moody,” said Karkaroff coldly, “and a very ingenious 
theory it is — though of course, I heard you recently 
got it into your head that one of your birthday 
presents contained a cunningly disguised basilisk 
egg, and smashed it to pieces before realizing it was a 
carriage clock.","['Moody', 'Karkaroff']","['Moody', 'Karkaroff']","['Alastor Moody', 'Igor Karkaroff']"
"So you’ll understand if we don’t take 
you entirely seriously.",[],[],[]
"...” 

“There are those who’ll turn innocent occasions to 
their advantage,” Moody retorted in a menacing voice.",['Moody'],['Moody'],['Alastor Moody']
"“It’s my job to think the way Dark wizards do, 
Karkaroff — as you ought to remember.","['Dark', 'Karkaroff']","['Dark', 'Karkaroff']",['Igor Karkaroff']
"...” 

“Alas tor!” said Dumbledore warningly.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
"Harry 
wondered for a moment whom he was speaking to, 
but then realized “Mad-Eye” could hardly be Moody’s 
real first name.","['Harry', 'Moody']","['Harry', 'Moody']","['Harry Potter', 'Alastor Moody']"
"Moody fell silent, though still 
surveying Karkaroff with satisfaction — Karkaroff’s 
face was burning.","['Moody', 'Karkaroff']","['Moody', 'Karkaroff']","['Alastor Moody', 'Igor Karkaroff']"
"“How this situation arose, we do not know,” said 
Dumbledore, speaking to everyone gathered in the 
room.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
"“It seems to me, however, that we have no 
choice but to accept it.",[],[],[]
"Both Cedric and Harry have 
been chosen to compete in the Tournament.","['Cedric', 'Harry', 'Tournament']","['Cedric', 'Harry', 'Tournament']","['Cedric Diggory', 'Harry Potter']"
"This, 
therefore, they will do.",[],[],[]
"...” 

“Ah, but Dumbly-dorr — ” 

“My dear Madame Maxime, if you have an alternative, 

I would be delighted to hear it.” 

Dumbledore waited, but Madame Maxime did not 
speak, she merely glared.",['Madame Maxime'],['Madame Maxime'],[]
"She wasn’t the only one 
either.",[],[],[]
"Snape looked furious; Karkaroff livid; Bagman, 
however, looked rather excited.","['Snape', 'Karkaroff', 'Bagman']","['Snape', 'Karkaroff', 'Bagman']","['Severus Snape', 'Igor Karkaroff', 'Ludo Bagman']"
"“Well, shall we crack on, then?” he said, rubbing his 
hands together and smiling around the room.",[],[],[]
"“Got to 
give our champions their instructions, haven’t we?",[],[],[]
"Barty, want to do the honors?” 

Mr. Crouch seemed to come out of a deep reverie.","['Barty', 'Mr. Crouch']","['Barty', 'Crouch']",['Barty Crouch Snr']
"“Yes,” he said, “instructions.",[],[],[]
"Yes ... the first task ...” 

He moved forward into the firelight.",[],[],[]
"Close up, Harry 
thought he looked ill.","['Close', 'Harry']","['Close', 'Harry']",['Harry Potter']
"There were dark shadows 
beneath his eyes and a thin, papery look about his 





wrinkled skin that had not been there at the 
Quidditch World Cup.",['Quidditch'],['Quidditch'],[]
"“The first task is designed to test your daring,” he told 
Harry, Cedric, Fleur, and Viktor, “so we are not going 
to be telling you what it is.","['Harry', 'Cedric', 'Fleur', 'Viktor']","['Harry', 'Cedric', 'Fleur', 'Viktor']","['Harry Potter', 'Cedric Diggory', 'Fleur Delacour', 'Viktor Krum']"
"Courage in the face of the 
unknown is an important quality in a wizard .",['Courage'],['Courage'],[]
.,[],[],[]
.,[],[],[]
"very 
important.",[],[],[]
"... 

“The first task will take place on November the 
twenty-fourth, in front of the other students and the 
panel of judges.",[],[],[]
"“The champions are not permitted to ask for or accept 
help of any kind from their teachers to complete the 
tasks in the tournament.",[],[],[]
"The champions will face the 
first challenge armed only with their wands.",[],[],[]
"They will 
receive information about the second task when the 
first is over.",[],[],[]
"Owing to the demanding and time- 
consuming nature of the tournament, the champions 
are exempted from end-of-year tests.” 

Mr. Crouch turned to look at Dumbledore.","['Mr. Crouch', 'Dumbledore']","['Crouch', 'Dumbledore']",['Albus Dumbledore']
"“I think that’s all, is it, Albus?” 

“I think so,” said Dumbledore, who was looking at Mr. 
Crouch with mild concern.","['Albus', 'Dumbledore', 'Mr. Crouch']","['Albus', 'Dumbledore', 'Crouch']","['Albus Dumbledore', 'Albus Dumbledore']"
"“Are you sure you 
wouldn’t like to stay at Hogwarts tonight, Barty?” 

“No, Dumbledore, I must get back to the Ministry,” 
said Mr. Crouch.","['Hogwarts', 'Barty', 'No', 'Dumbledore', 'Ministry', 'Mr. Crouch']","['Hogwarts', 'Barty', 'No', 'Dumbledore', 'Ministry', 'Crouch']","['Barty Crouch Snr', 'Albus Dumbledore']"
"“It is a very busy, very difficult time 
at the moment.",[],[],[]
"... I’ve left young Weatherby in 
charge.",[],[],[]
...,[],[],[]
"Very enthusiastic ... a little 
overenthusiastic, if truth be told.",[],[],[]
"...” 

“You’ll come and have a drink before you go, at 
least?” said Dumbledore.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
"“Come on, Barty, I’m staying!” said Bagman brightly.","['Barty', 'Bagman']","['Barty', 'Bagman']","['Barty Crouch Snr', 'Ludo Bagman']"
"“It’s all happening at Hogwarts now, you know, much 
more exciting here than at the office!” 

“I think not, Ludo,” said Crouch with a touch of his 
old impatience.","['Hogwarts', 'Ludo', 'Crouch']","['Hogwarts', 'Ludo', 'Crouch']",['Ludo Bagman']
"“Professor Karkaroff — Madame Maxime — a 
nightcap?” said Dumbledore.","['Karkaroff', 'Dumbledore']","['Karkaroff', 'Dumbledore']","['Igor Karkaroff', 'Albus Dumbledore']"
"But Madame Maxime had already put her arm 
around Fleur’s shoulders and was leading her swiftly 
out of the room.","['Madame Maxime', 'Fleur']","['Madame Maxime', 'Fleur']",['Fleur Delacour']
"Harry could hear them both talking 
very fast in French as they went off into the Great 
Hall.","['Harry', 'French', 'Great Hall']","['Harry', 'French', 'Great Hall']",['Harry Potter']
"Karkaroff beckoned to Krum, and they, too, 
exited, though in silence.","['Karkaroff', 'Krum']","['Karkaroff', 'Krum']","['Igor Karkaroff', 'Viktor Krum']"
"“Harry, Cedric, I suggest you go up to bed,” said 
Dumbledore, smiling at both of them.","['Harry', 'Cedric', 'Dumbledore']","['Harry', 'Cedric', 'Dumbledore']","['Harry Potter', 'Cedric Diggory', 'Albus Dumbledore']"
"“I am sure 
Gryffindor and Hufflepuff are waiting to celebrate with 
you, and it would be a shame to deprive them of this 
excellent excuse to make a great deal of mess and 
noise.” 

Harry glanced at Cedric, who nodded, and they left 
together.","['Gryffindor', 'Harry', 'Cedric']","['Gryffindor', 'Harry', 'Cedric']","['Harry Potter', 'Cedric Diggory']"
"The Great Hall was deserted now; the candles had 
burned low, giving the jagged smiles of the pumpkins 
an eerie, flickering quality.",['Great Hall'],['Great Hall'],[]
"“So,” said Cedric, with a slight smile.",['Cedric'],['Cedric'],['Cedric Diggory']
"“We’re playing 
against each other again!” 

“I s’pose,” said Harry.",['Harry'],['Harry'],['Harry Potter']
"He really couldn’t think of 
anything to say.",[],[],[]
"The inside of his head seemed to be 
in complete disarray, as though his brain had been 
ransacked.",[],[],[]
"“So ... tell me ...” said Cedric as they reached the 
entrance hall, which was now lit only by torches in 
the absence of the Goblet of Fire.","['Cedric', 'Goblet', 'Fire']","['Cedric', 'Goblet', 'Fire']",['Cedric Diggory']
"“How did you get 
your name in?” 

“I didn’t,” said Harry, staring up at him.",['Harry'],['Harry'],['Harry Potter']
"“I didn’t put 
it in.",[],[],[]
"I was telling the truth.” 

“Ah ... okay,” said Cedric.",['Cedric'],['Cedric'],['Cedric Diggory']
"Harry could tell Cedric 
didn’t believe him.","['Harry', 'Cedric']","['Harry', 'Cedric']","['Harry Potter', 'Cedric Diggory']"
"“Well ... see you, then.” 

Instead of going up the marble staircase, Cedric 
headed for a door to its right.",['Cedric'],['Cedric'],['Cedric Diggory']
"Harry stood listening to 
him going down the stone steps beyond it, then, 
slowly, he started to climb the marble ones.",['Harry'],['Harry'],['Harry Potter']
"Was anyone except Ron and Hermione going to 
believe him, or would they all think he’d put himself 
in for the tournament?","['Was', 'Ron', 'Hermione']","['Was', 'Ron', 'Hermione']","['Ron Weasley', 'Hermione Granger']"
"Yet how could anyone think 
that, when he was facing competitors who’d had three 
years’ more magical education than he had — when 
he was now facing tasks that not only sounded very 
dangerous, but which were to be performed in front of 
hundreds of people?",[],[],[]
"Yes, he’d thought about it ... he’d 
fantasized about it ... but it had been a joke, really, 
an idle sort of dream ... he’d never really, seriously 
considered entering.",[],[],[]
...,[],[],[]
"But someone else had considered it ... someone else 
had wanted him in the tournament, and had made 
sure he was entered.",[],[],[]
Why?,[],[],[]
To give him a treat?,[],[],[]
"He 
didn’t think so, somehow.",[],[],[]
"... 

To see him make a fool of himself?",[],[],[]
"Well, they were 
likely to get their wish.",[],[],[]
...,[],[],[]
But to get him killed?,[],[],[]
Was Moody just being his usual paranoid self?,['Was'],['Was'],[]
"Couldn’t someone have put Harry’s name in the 
goblet as a trick, a practical joke?","['Couldn', 'Harry']","['Couldn', 'Harry']",['Harry Potter']
"Did anyone really 
want him dead?",['Did'],['Did'],[]
Harry was able to answer that at once.,['Harry'],['Harry'],['Harry Potter']
"Yes, someone 
wanted him dead, someone had wanted him dead 
ever since he had been a year old ... Lord Voldemort.",['Lord Voldemort'],['Lord Voldemort'],['Lord Voldemort']
"But how could Voldemort have ensured that Harry’s 
name got into the Goblet of Fire?","['Harry', 'Goblet', 'Fire']","['Harry', 'Goblet', 'Fire']",['Harry Potter']
"Voldemort was 
supposed to be far away, in some distant country, in 
hiding, alone ... feeble and powerless.",['Voldemort'],['Voldemort'],['Lord Voldemort']
...,[],[],[]
"Yet in that dream he had had, just before he had 
awoken with his scar hurting, Voldemort had not 
been alone ... he had been talking to Wormtail ... 
plotting Harry’s murder.","['Voldemort', 'Wormtail', 'Harry']","['Voldemort', 'Wormtail', 'Harry']","['Lord Voldemort', 'Harry Potter']"
.,[],[],[]
.,[],[],[]
.,[],[],[]
"Harry got a shock to find himself facing the Fat Lady 
already.","['Harry', 'Fat Lady']","['Harry', 'Fat Lady']","['Harry Potter', 'Fat Lady']"
"He had barely noticed where his feet were 
carrying him.",[],[],[]
"It was also a surprise to see that she 
was not alone in her frame.",[],[],[]
"The wizened witch who 
had flitted into her neighbor’s painting when he had 
joined the champions downstairs was now sitting 
smugly beside the Fat Lady.",['Fat Lady'],['Fat Lady'],['Fat Lady']
"She must have dashed 
through every picture lining seven staircases to reach 
here before him.",[],[],[]
"Both she and the Fat Lady were 
looking down at him with the keenest interest.",['Fat Lady'],['Fat Lady'],['Fat Lady']
"“Well, well, well,” said the Fat Lady, “Violet’s just told 
me everything.",['Fat Lady'],['Fat Lady'],['Fat Lady']
"Who’s just been chosen as school 
champion, then?” 

“Balderdash,” said Harry dully.","['Balderdash', 'Harry']","['Balderdash', 'Harry']",['Harry Potter']
"“It most certainly isn’t!” said the pale witch 
indignantly.",[],[],[]
"“No, no, Vi, it’s the password,” said the Fat Lady 
soothingly, and she swung forward on her hinges to 
let Harry into the common room.","['Vi', 'Fat Lady', 'Harry']","['Vi', 'Fat Lady', 'Harry']","['Fat Lady', 'Harry Potter']"
"The blast of noise that met Harry’s ears when the 
portrait opened almost knocked him backward.",['Harry'],['Harry'],['Harry Potter']
"Next 
thing he knew, he was being wrenched inside the 
common room by about a dozen pairs of hands, and 
was facing the whole of Gryffindor House, all of whom 
were screaming, applauding, and whistling.",['Gryffindor House'],['Gryffindor House'],[]
"“You should’ve told us you’d entered!” bellowed Fred; 
he looked half annoyed, half deeply impressed.",['Fred'],['Fred'],['Fred Weasley']
“How did you do it without getting a beard?,[],[],[]
"Brilliant!” 
roared George.","['Brilliant', 'George']","['Brilliant', 'George']",['George Weasley']
"“I didn’t,” Harry said.",['Harry'],['Harry'],['Harry Potter']
"“I don’t know how — ” 

But Angelina had now swooped down upon him; “Oh 
if it couldn’t be me, at least it’s a Gryffindor — ” 

“You’ll be able to pay back Diggory for that last 
Quidditch match, Harry!” shrieked Katie Bell, another 
of the Gryffindor Chasers.","['Angelina', 'Gryffindor', 'Diggory', 'Harry', 'Katie Bell']","['Angelina', 'Gryffindor', 'Diggory', 'Harry', 'Katie Bell']","['Angelina Johnson', 'Cedric Diggory', 'Harry Potter', 'Katie Bell']"
"“We’ve got food, Harry, come and have some — ” 

“I’m not hungry, I had enough at the feast — ” 

But nobody wanted to hear that he wasn’t hungry; 
nobody wanted to hear that he hadn’t put his name in 
the goblet; not one single person seemed to have 
noticed that he wasn’t at all in the mood to celebrate.",['Harry'],['Harry'],['Harry Potter']
"... Lee Jordan had unearthed a Gryffindor banner 
from somewhere, and he insisted on draping it 
around Harry like a cloak.","['Lee Jordan', 'Gryffindor', 'Harry']","['Lee Jordan', 'Gryffindor', 'Harry']","['Lee Jordan', 'Harry Potter']"
"Harry couldn’t get away; 
whenever he tried to sidle over to the staircase up to 
the dormitories, the crowd around him closed ranks, 




forcing another butterbeer on him, stuffing crisps and 
peanuts into his hands.",['Harry'],['Harry'],['Harry Potter']
"... Everyone wanted to know 
how he had done it, how he had tricked Dumbledore’s 
Age Line and managed to get his name into the 
goblet.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
"... 

“I didn’t,” he said, over and over again, “I don’t know 
how it happened.” 

But for all the notice anyone took, he might just as 
well not have answered at all.",[],[],[]
"“I’m tired!” he bellowed finally, after nearly half an 
hour.",[],[],[]
"“No, seriously, George — I’m going to bed — ” 

He wanted more than anything to find Ron and 
Hermione, to find a bit of sanity, but neither of them 
seemed to be in the common room.","['George', 'Ron', 'Hermione']","['George', 'Ron', 'Hermione']","['George Weasley', 'Ron Weasley', 'Hermione Granger']"
"Insisting that he 
needed to sleep, and almost flattening the little 
Creevey brothers as they attempted to waylay him at 
the foot of the stairs, Harry managed to shake 
everyone off and climb up to the dormitory as fast as 
he could.","['Creevey', 'Harry']","['Creevey', 'Harry']","['Dennis Creevey', 'Harry Potter']"
"To his great relief, he found Ron was lying on his bed 
in the otherwise empty dormitory, still fully dressed.",['Ron'],['Ron'],['Ron Weasley']
"He looked up when Harry slammed the door behind 
him.",['Harry'],['Harry'],['Harry Potter']
“Where ’ve you been?” Harry said.,['Harry'],['Harry'],['Harry Potter']
"“Oh hello,” said Ron.",['Ron'],['Ron'],['Ron Weasley']
"He was grinning, but it was a very odd, strained sort 
of grin.",[],[],[]
"Harry suddenly became aware that he was 
still wearing the scarlet Gryffindor banner that Lee 
had tied around him.","['Harry', 'Gryffindor', 'Lee']","['Harry', 'Gryffindor', 'Lee']","['Harry Potter', 'Lee Jordan']"
"He hastened to take it off, but it 
was knotted very tightly.",[],[],[]
"Ron lay on the bed without 
moving, watching Harry struggle to remove it.","['Ron', 'Harry']","['Ron', 'Harry']","['Ron Weasley', 'Harry Potter']"
"“So,” he said, when Harry had finally removed the 
banner and thrown it into a corner.",['Harry'],['Harry'],['Harry Potter']
“Congratulations .,[],[],[]
"” 

“What d’you mean, congratulations?” said Harry, 
staring at Ron.","['Harry', 'Ron']","['Harry', 'Ron']","['Harry Potter', 'Ron Weasley']"
"There was definitely something wrong 
with the way Ron was smiling: It was more like a 
grimace.",['Ron'],['Ron'],['Ron Weasley']
"“Well ... no one else got across the Age Line,” said 
Ron.","['Age Line', 'Ron']","['Age Line', 'Ron']",['Ron Weasley']
“Not even Fred and George.,"['Fred', 'George']","['Fred', 'George']","['Fred Weasley', 'George Weasley']"
"What did you use — 
the Invisibility Cloak?” 

“The Invisibility Cloak wouldn’t have got me over that 
line,” said Harry slowly.","['Invisibility Cloak', 'Invisibility Cloak Harry']","['Invisibility Cloak', 'Invisibility Cloak Harry']",[]
"“Oh right,” said Ron.",['Ron'],['Ron'],['Ron Weasley']
"“I thought you might’ve told me 
if it was the cloak ... because it would’ve covered both 
of us, wouldn’t it?",[],[],[]
"But you found another way, did 
you?” 

“Listen,” said Harry, “I didn’t put my name in that 
goblet.","['Listen', 'Harry']","['Listen', 'Harry']",['Harry Potter']
"Someone else must’ve done it.” 

Ron raised his eyebrows.","['Someone', 'Ron']","['Someone', 'Ron']",['Ron Weasley']
"“What would they do that for?” 

“I dunno,” said Harry.",['Harry'],['Harry'],['Harry Potter']
"He felt it would sound very 
melodramatic to say, “To kill me.” 

Ron’s eyebrows rose so high that they were in danger 
of disappearing into his hair.",['Ron'],['Ron'],['Ron Weasley']
"“It’s okay, you know, you can tell me the truth,” he 
said.",[],[],[]
"“If you don’t want everyone else to know, fine, 
but I don’t know why you’re bothering to lie, you 
didn’t get into trouble for it, did you?",[],[],[]
"That friend of 
the Fat Lady’s, that Violet, she’s already told us all 




Dumbledore’s letting you enter.","['Fat Lady', 'Violet']","['Fat Lady', 'Violet']","['Fat Lady', 'Violet']"
"A thousand Galleons 
prize money, eh?",[],[],[]
"And you don’t have to do end-of- 
year tests either.",[],[],[]
"...” 

“I didn’t put my name in that goblet!” said Harry, 
starting to feel angry.",['Harry'],['Harry'],['Harry Potter']
"“Yeah, okay,” said Ron, in exactly the same sceptical 
tone as Cedric.","['Ron', 'Cedric']","['Ron', 'Cedric']","['Ron Weasley', 'Cedric Diggory']"
"“Only you said this morning you’d 
have done it last night, and no one would’ve seen you.",[],[],[]
"... I’m not stupid, you know.” 

“You’re doing a really good impression of it,” Harry 
snapped.",['Harry'],['Harry'],['Harry Potter']
"“Yeah?” said Ron, and there was no trace of a grin, 
forced or otherwise, on his face now.",['Ron'],['Ron'],['Ron Weasley']
"“You want to get 
to bed, Harry.",['Harry'],['Harry'],['Harry Potter']
"I expect you’ll need to be up early 
tomorrow for a photo-call or something.” 

He wrenched the hangings shut around his four- 
poster, leaving Harry standing there by the door, 
staring at the dark red velvet curtains, now hiding 
one of the few people he had been sure would believe 
him.",['Harry'],['Harry'],['Harry Potter']
"THE WEIGHING OF THE WANDS 

When Harry woke up on Sunday morning, it took him 
a moment to remember why he felt so miserable and 
worried.","['WEIGHING OF THE', 'Harry']","['WEIGHING OF THE', 'Harry']",['Harry Potter']
"Then the memory of the previous night rolled 
over him.",[],[],[]
"He sat up and ripped back the curtains of 
his own four-poster, intending to talk to Ron, to force 
Ron to believe him — only to find that Ron’s bed was 
empty; he had obviously gone down to breakfast.","['Ron', 'Ron Ron']","['Ron', 'Ron Ron']",['Ron Weasley']
"Harry dressed and went down the spiral staircase into 
the common room.",['Harry'],['Harry'],['Harry Potter']
"The moment he appeared, the 
people who had already finished breakfast broke into 
applause again.",[],[],[]
"The prospect of going down into the 
Great Hall and facing the rest of the Gryffindors, all 
treating him like some sort of hero, was not inviting; 
it was that, however, or stay here and allow himself to 
be cornered by the Creevey brothers, who were both 
beckoning frantically to him to join them.","['Great Hall', 'Gryffindors', 'Creevey']","['Great Hall', 'Gryffindors', 'Creevey']",['Dennis Creevey']
"He walked 
resolutely over to the portrait hole, pushed it open, 
climbed out of it, and found himself face-to-face with 
Hermione.",['Hermione'],['Hermione'],['Hermione Granger']
"“Hello,” she said, holding up a stack of toast, which 
she was carrying in a napkin.",['Hello'],['Hello'],[]
“I brought you this.,[],[],[]
"... 
Want to go for a walk?” 

“Good idea,” said Harry gratefully.",['Harry'],['Harry'],['Harry Potter']
"They went downstairs, crossed the entrance hall 
quickly without looking in at the Great Hall, and were 
soon striding across the lawn toward the lake, where 
the Durmstrang ship was moored, reflected blackly in 
the water.","['Great Hall', 'Durmstrang']","['Great Hall', 'Durmstrang']",[]
"It was a chilly morning, and they kept 
moving, munching their toast, as Harry told 
Hermione exactly what had happened after he had left 
the Gryffindor table the night before.","['Harry', 'Hermione', 'Gryffindor']","['Harry', 'Hermione', 'Gryffindor']","['Harry Potter', 'Hermione Granger']"
"To his immense 
relief, Hermione accepted his story without question.",['Hermione'],['Hermione'],['Hermione Granger']
"“Well, of course I knew you hadn’t entered yourself,” 
she said when he’d finished telling her about the 
scene in the chamber off the Hall.",['Hall'],['Hall'],[]
"“The look on your 
face when Dumbledore read out your name!",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
"But the 
question is, who did put it in?",[],[],[]
"Because Moody’s right, 
Harry ...","['Moody', 'Harry']","['Moody', 'Harry']","['Alastor Moody', 'Harry Potter']"
"I don’t think any student could have done it 
... they’d never be able to fool the Goblet, or get over 
Dumbledore ’s — ” 

“Have you seen Ron?” Harry interrupted.","['Goblet', 'Dumbledore', 'Ron', 'Harry']","['Goblet', 'Dumbledore', 'Ron', 'Harry']","['Albus Dumbledore', 'Ron Weasley', 'Harry Potter']"
Hermione hesitated.,['Hermione'],['Hermione'],['Hermione Granger']
"“Erm ... yes ... he was at breakfast,” she said.",[],[],[]
"“Does he still think I entered myself?” 

“Well ... no, I don’t think so ... not really,” said 
Hermione awkwardly.",['Hermione'],['Hermione'],['Hermione Granger']
"“What’s that supposed to mean, ‘not really’?” 










“Oh Harry, isn’t it obvious?” Hermione said 
despairingly.","['Harry', 'Hermione']","['Harry', 'Hermione']","['Harry Potter', 'Hermione Granger']"
"“He’s jealous!” 



“Jealous?” Harry said incredulously.","['Jealous', 'Harry']","['Jealous', 'Harry']",['Harry Potter']
"“Jealous of 
what?",['Jealous'],['Jealous'],[]
"He wants to make a prat of himself in front of 
the whole school, does he?” 

“Look,” said Hermione patiently, “it’s always you who 
gets all the attention, you know it is.",['Hermione'],['Hermione'],['Hermione Granger']
"I know it’s not 
your fault,” she added quickly, seeing Harry open his 
mouth furiously.",['Harry'],['Harry'],['Harry Potter']
