sentence,ents_old,ents,entity
"“You come back after weeks — weeks — and you 
think it’s all going to be all right if you just say 
sorry?” 

“Well, what else can I say?” Ron shouted, and Harry 
was glad that Ron was fighting back.","['Ron', 'Harry']","['Ron', 'Harry']","['Ron Weasley', 'Harry Potter']"
"“Oh, I don’t know!” yelled Hermione with awful 
sarcasm.",['Hermione'],['Hermione'],['Hermione Granger']
"“Rack your brains, Ron, that should only 
take a couple of seconds — ” 

“Hermione,” interjected Harry, who considered this a 
low blow, “he just saved my — ” 

“I don’t care!” she screamed.","['Ron', 'Harry']","['Ron', 'Harry']","['Ron Weasley', 'Harry Potter']"
"“I don’t care what he’s 
done!",[],[],[]
"Weeks and weeks, we could have been dead for 
all he knew — ” 

“I knew you weren’t dead!” bellowed Ron, drowning 
her voice for the first time, and approaching as close 
as he could with the Shield Charm between them.","['Weeks', 'Ron', 'Shield']","['Weeks', 'Ron', 'Shield']",['Ron Weasley']
"“Harry’s all over the Prophet, all over the radio, they’re 
looking for you everywhere, all these rumors and 




mental stories, I knew I’d hear straight off if you were 
dead, you don’t know what it’s been like — ” 



“What it’s been like for you?” 

Her voice was now so shrill only bats would be able to 
hear it soon, but she had reached a level of 
indignation that rendered her temporarily speechless, 
and Ron seized his opportunity.","['Harry', 'Prophet', 'Ron']","['Harry', 'Prophet', 'Ron']","['Harry Potter', 'Ron Weasley']"
"“I wanted to come back the minute I’d Disapparated, 
but I walked straight into a gang of Snatchers, 
Hermione, and I couldn’t go anywhere!” 

“A gang of what?” asked Harry, as Hermione threw 
herself down into a chair with her arms and legs 
crossed so tightly it seemed unlikely that she would 
unravel them for several years.","['Snatchers', 'Hermione', 'Harry']","['Snatchers', 'Hermione', 'Harry']","['Hermione Granger', 'Harry Potter']"
"“Snatchers,” said Ron.",['Ron'],['Ron'],['Ron Weasley']
"“They’re everywhere — gangs 
trying to earn gold by rounding up Muggle-borns and 
blood traitors, there’s a reward from the Ministry for 
everyone captured.",['Ministry'],['Ministry'],[]
"I was on my own and I look like I 
might be school age; they got really excited, thought I 
was a Muggle-born in hiding.",[],[],[]
"I had to talk fast to get 
out of being dragged to the Ministry.” 

“What did you say to them?” 

“Told them I was Stan Shunpike.",['Stan Shunpike'],['Stan Shunpike'],['Stan Shunpike']
"First person I could 
think of.” 

“And they believed that?” 

“They weren’t the brightest.",['First'],['First'],[]
"One of them was 
definitely part troll, the smell off him.",[],[],[]
"...” 

Ron glanced at Hermione, clearly hopeful she might 
soften at this small instance of humor, but her 





expression remained stony above her tightly knotted 
limbs.","['Ron', 'Hermione']","['Ron', 'Hermione']","['Ron Weasley', 'Hermione Granger']"
"“Anyway, they had a row about whether I was Stan or 
not.",['Stan'],['Stan'],['Stan Shunpike']
"It was a bit pathetic to be honest, but there were 
still five of them and only one of me and they’d taken 
my wand.",[],[],[]
"Then two of them got into a fight and while 
the others were distracted I managed to hit the one 
holding me in the stomach, grabbed his wand, 
Disarmed the bloke holding mine, and Disapparated.",['Disapparated'],['Disapparated'],[]
"I didn’t do it so well, Splinched myself again” — Ron 
held up his right hand to show two missing 
fingernails; Hermione raised her eyebrows coldly — 
“and I came out miles from where you were.","['Ron', 'Hermione']","['Ron', 'Hermione']","['Ron Weasley', 'Hermione Granger']"
"By the 
time I got back to that bit of riverbank where we’d 
been ... you’d gone.” 

“Gosh, what a gripping story,” Hermione said in the 
lofty voice she adopted when wishing to wound.",['Hermione'],['Hermione'],['Hermione Granger']
"“You 
must have been simply terrified.",[],[],[]
"Meanwhile we went 
to Godric’s Hollow and, let’s think, what happened 
there, Harry?","['Godric', 'Hollow', 'Harry']","['Godric', 'Hollow', 'Harry']","['Godric Gryffindor', 'Harry Potter']"
"Oh yes, You-Know- Who’s snake turned 
up, it nearly killed both of us, and then You-Know- 
Who himself arrived and missed us by about a 
second.” 

“What?” Ron said, gaping from her to Harry, but 
Hermione ignored him.","['Ron', 'Harry', 'Hermione']","['Ron', 'Harry', 'Hermione']","['Ron Weasley', 'Harry Potter', 'Hermione Granger']"
"“Imagine losing fingernails, Harry!",['Harry'],['Harry'],['Harry Potter']
"That really puts 
our sufferings into perspective, doesn’t it?” 

“Hermione,” said Harry quietly, “Ron just saved my 
life.” 

She appeared not to have heard him.","['Hermione', 'Harry']","['Hermione', 'Harry']","['Hermione Granger', 'Harry Potter']"
"“One thing I would like to know, though,” she said, 
fixing her eyes on a spot a foot over Ron’s head.",['Ron'],['Ron'],['Ron Weasley']
"“How 





exactly did you find us tonight?",[],[],[]
That’s important.,[],[],[]
"Once we know, we’ll be able to make sure we’re not 
visited by anyone else we don’t want to see.” 

Ron glared at her, then pulled a small silver object 
from his jeans pocket.",['Ron'],['Ron'],['Ron Weasley']
"“This.” 

She had to look at Ron to see what he was showing 
them.",['Ron'],['Ron'],['Ron Weasley']
"“The Deluminator?” she asked, so surprised she 
forgot to look cold and fierce.",[],[],[]
"“It doesn’t just turn the lights on and off,” said Ron.",['Ron'],['Ron'],['Ron Weasley']
"“I 
don’t know how it works or why it happened then and 
not any other time, because I’ve been wanting to come 
back ever since I left.",[],[],[]
"But I was listening to the radio 
really early on Christmas morning and I heard ...",[],[],[]
"I 
heard you.” 

He was looking at Hermione.",['Hermione'],['Hermione'],['Hermione Granger']
"“You heard me on the radio?” she asked 
incredulously.",[],[],[]
"“No, I heard you coming out of my pocket.",[],[],[]
"Your 
voice,” he held up the Deluminator again, “came out 
of this.” 

“And what exactly did I say?” asked Hermione, her 
tone somewhere between skepticism and curiosity.",['Hermione'],['Hermione'],['Hermione Granger']
“My name.,[],[],[]
"‘Ron.’ And you said ... something about a 
wand.",[],[],[]
"...” 

Hermione turned a fiery shade of scarlet.",['Hermione'],['Hermione'],['Hermione Granger']
"Harry 
remembered: It had been the first time Ron’s name 





had been said aloud by either of them since the day 
he had left; Hermione had mentioned it when talking 
about repairing Harry’s wand.","['Harry', 'Ron', 'Hermione']","['Harry', 'Ron', 'Hermione']","['Harry Potter', 'Ron Weasley', 'Hermione Granger']"
"“So I took it out,” Ron went on, looking at the 
Deluminator, “and it didn’t seem different or 
anything, but I was sure I’d heard you.",['Ron'],['Ron'],['Ron Weasley']
So I clicked it.,[],[],[]
"And the light went out in my room, but another light 
appeared right outside the window.” 

Ron raised his empty hand and pointed in front of 
him, his eyes focused on something neither Harry nor 
Hermione could see.","['Ron', 'Harry', 'Hermione']","['Ron', 'Harry', 'Hermione']","['Ron Weasley', 'Harry Potter', 'Hermione Granger']"
"“It was a ball of light, kind of pulsing, and bluish, like 
that light you get around a Portkey, you know?” 

“Yeah,” said Harry and Hermione together 
automatically.","['Portkey', 'Harry', 'Hermione']","['Portkey', 'Harry', 'Hermione']","['Harry Potter', 'Hermione Granger']"
"“I knew this was it,” said Ron.",['Ron'],['Ron'],['Ron Weasley']
"“I grabbed my stuff and 
packed it, then I put on my rucksack and went out 
into the garden.",[],[],[]
"“The little ball of light was hovering there, waiting for 
me, and when I came out it bobbed along a bit and I 
followed it behind the shed and then it ... well, it went 
inside me.” 

“Sorry?” said Harry, sure he had not heard correctly.","['Sorry', 'Harry']","['Sorry', 'Harry']",['Harry Potter']
"“It sort of floated toward me,” said Ron, illustrating 
the movement with his free index finger, “right to my 
chest, and then — it just went straight through.",['Ron'],['Ron'],['Ron Weasley']
"It 
was here,” he touched a point close to his heart, “I 
could feel it, it was hot.",[],[],[]
"And once it was inside me I 
knew what I was supposed to do, I knew it would take 
me where I needed to go.",[],[],[]
"So I Disapparated and came 







out on the side of a hill.",[],[],[]
There was snow everywhere.,[],[],[]
"“We were there,” said Harry.",['Harry'],['Harry'],['Harry Potter']
"“We spent two nights 
there, and the second night I kept thinking I could 
hear someone moving around in the dark and calling 
out!” 

“Yeah, well, that would’ve been me,” said Ron.",['Ron'],['Ron'],['Ron Weasley']
"“Your 
protective spells work, anyway, because I couldn’t see 
you and I couldn’t hear you.",[],[],[]
"I was sure you were 
around, though, so in the end I got in my sleeping bag 
and waited for one of you to appear.",[],[],[]
"I thought you’d 
have to show yourselves when you packed up the 
tent.” 

“No, actually,” said Hermione.",['Hermione'],['Hermione'],['Hermione Granger']
"“We’ve been 
Disapparating under the Invisibility Cloak as an extra 
precaution.",['Invisibility Cloak'],['Invisibility Cloak'],[]
"And we left really early, because, as Harry 
says, we’d heard somebody blundering around.” 

“Well, I stayed on that hill all day,” said Ron.","['Harry', 'Ron']","['Harry', 'Ron']","['Harry Potter', 'Ron Weasley']"
"“I kept 
hoping you’d appear.",[],[],[]
"But when it started to get dark I 
knew I must have missed you, so I clicked the 
Deluminator again, the blue light came out and went 
inside me, and I Disapparated and arrived here in 
these woods.",[],[],[]
"I still couldn’t see you, so I just had to 
hope one of you would show yourselves in the end — 
and Harry did.",['Harry'],['Harry'],['Harry Potter']
"Well, I saw the doe first, obviously.” 

“You saw the what?” said Hermione sharply.",['Hermione'],['Hermione'],['Hermione Granger']
"They explained what had happened, and as the story 
of the silver doe and the sword in the pool unfolded, 
Hermione frowned from one to the other of them, 
concentrating so hard she forgot to keep her limbs 
locked together.",['Hermione'],['Hermione'],['Hermione Granger']
“But it must have been a Patronus!” she said.,[],[],[]
“Couldn’t you see who was casting it?,[],[],[]
"Didn’t you see 
anyone?",['Didn'],['Didn'],[]
And it led you to the sword!,[],[],[]
"I can’t believe 
this!",[],[],[]
"Then what happened?” 

Ron explained how he had watched Harry jump into 
the pool and had waited for him to resurface; how he 
had realized that something was wrong, dived in, and 
saved Harry, then returned for the sword.","['Ron', 'Harry']","['Ron', 'Harry']","['Ron Weasley', 'Harry Potter']"
"He got as 
far as the opening of the locket, then hesitated, and 
Harry cut in.",['Harry'],['Harry'],['Harry Potter']
"“ — and Ron stabbed it with the sword.” 

“And ... and it went?",['Ron'],['Ron'],['Ron Weasley']
Just like that?” she whispered.,[],[],[]
"“Well, it — it screamed,” said Harry with half a glance 
at Ron.","['Harry', 'Ron']","['Harry', 'Ron']","['Harry Potter', 'Ron Weasley']"
"“Here.” 

He threw the locket into her lap; gingerly she picked it 
up and examined its punctured windows.",[],[],[]
"Deciding that it was at last safe to do so, Harry 
removed the Shield Charm with a wave of Hermione’s 
wand and turned to Ron.","['Harry', 'Shield', 'Hermione', 'Ron']","['Harry', 'Shield', 'Hermione', 'Ron']","['Harry Potter', 'Hermione Granger', 'Ron Weasley']"
"“Did you just say you got away from the Snatchers 
with a spare wand?” 

“What?” said Ron, who had been watching Hermione 
examining the locket.","['Snatchers', 'Ron', 'Hermione']","['Snatchers', 'Ron', 'Hermione']","['Ron Weasley', 'Hermione Granger']"
"“Oh — oh yeah.” 

He tugged open a buckle on his rucksack and pulled 
a short, dark wand out of its pocket.",[],[],[]
“Here.,[],[],[]
"I figured 
it’s always handy to have a backup.” 

“You were right,” said Harry, holding out his hand.",['Harry'],['Harry'],['Harry Potter']
"“Mine’s broken.” 







“You’re kidding?” Ron said, but at that moment 
Hermione got to her feet, and he looked apprehensive 
again.","['Mine', 'Ron', 'Hermione']","['Mine', 'Ron', 'Hermione']","['Ron Weasley', 'Hermione Granger']"
"Hermione put the vanquished Horcrux into the 
beaded bag, then climbed back into her bed and 
settled down without another word.",['Hermione'],['Hermione'],['Hermione Granger']
Ron passed Harry the new wand.,"['Ron', 'Harry']","['Ron', 'Harry']","['Ron Weasley', 'Harry Potter']"
"“About the best you could hope for, I think,” 
murmured Harry.",['Harry'],['Harry'],['Harry Potter']
"“Yeah,” said Ron.",['Ron'],['Ron'],['Ron Weasley']
“Could’ve been worse.,['Could'],['Could'],[]
"Remember 
those birds she set on me?” 

“I still haven’t ruled it out,” came Hermione’s muffled 
voice from beneath her blankets, but Harry saw Ron 
smiling slightly as he pulled his maroon pajamas out 
of his rucksack.","['Hermione', 'Harry', 'Ron']","['Hermione', 'Harry', 'Ron']","['Hermione Granger', 'Harry Potter', 'Ron Weasley']"
"XEN OPHILIUS LOVEGOOD 

Harry had not expected Hermione’s anger to abate 
overnight, and was therefore unsurprised that she 
communicated mainly by dirty looks and pointed 
silences the next morning.","['XEN OPHILIUS', 'Harry', 'Hermione']","['XEN OPHILIUS', 'Harry', 'Hermione']","['Harry Potter', 'Hermione Granger']"
"Ron responded by 
maintaining an unnaturally somber demeanor in her 
presence as an outward sign of continuing remorse.",['Ron'],['Ron'],['Ron Weasley']
"In fact, when all three of them were together Harry 
felt like the only non-mourner at a poorly attended 
funeral.",['Harry'],['Harry'],['Harry Potter']
"During those few moments he spent alone 
with Harry, however (collecting water and searching 
the undergrowth for mushrooms), Ron became 
shamelessly cheery.","['Harry', 'Ron']","['Harry', 'Ron']","['Harry Potter', 'Ron Weasley']"
"“Someone helped us,” he kept saying.",['Someone'],['Someone'],[]
"“Someone sent 
that doe.",['Someone'],['Someone'],[]
Someone’s on our side.,['Someone'],['Someone'],[]
"One Horcrux down, 
mate!” 

Bolstered by the destruction of the locket, they set to 
debating the possible locations of the other 
Horcruxes, and even though they had discussed the 
matter so often before, Harry felt optimistic, certain 
that more breakthroughs would succeed the first.",['Harry'],['Harry'],['Harry Potter']
"Hermione’s sulkiness could not mar his buoyant 
spirits: The sudden upswing in their fortunes, the 
appearance of the mysterious doe, the recovery of 
Gryffindor’s sword, and above all, Ron’s return, made 
Harry so happy that it was quite difficult to maintain 
a straight face.","['Hermione', 'Gryffindor', 'Ron', 'Harry']","['Hermione', 'Gryffindor', 'Ron', 'Harry']","['Hermione Granger', 'Ron Weasley', 'Harry Potter']"
"Late in the afternoon he and Ron escaped Hermione’s 
baleful presence again, and under the pretense of 
scouring the bare hedges for nonexistent 
blackberries, they continued their ongoing exchange 
of news.","['Ron', 'Hermione']","['Ron', 'Hermione']","['Ron Weasley', 'Hermione Granger']"
"Harry had finally managed to tell Ron the 
whole story of his and Hermione’s various 
wanderings, right up to the full story of what had 
happened at Godric’s Hollow; Ron was now filling 
Harry in on everything he had discovered about the 
wider Wizarding world during his weeks away.","['Harry', 'Hermione', 'Godric', 'Hollow', 'Ron']","['Harry', 'Hermione', 'Godric', 'Hollow', 'Ron']","['Harry Potter', 'Hermione Granger', 'Godric Gryffindor', 'Ron Weasley']"
"""... and how did you find out about the Taboo?” he 
asked Harry after explaining the many desperate 
attempts of Muggle-borns to evade the Ministry.","['Taboo', 'Harry', 'Ministry']","['Taboo', 'Harry', 'Ministry']",['Harry Potter']
"“The what?” 

“You and Hermione have stopped saying You-Know- 
Who’s name!” 

“Oh, yeah.",[],[],[]
"Well, it’s just a bad habit we’ve slipped 
into,” said Harry.",['Harry'],['Harry'],['Harry Potter']
"“But I haven’t got a problem calling 
him V — ” 

“NO!” roared Ron, causing Harry to jump into the 
hedge and Hermione (nose buried in a book at the 
tent entrance) to scowl over at them.","['Ron', 'Harry', 'Hermione']","['Ron', 'Harry', 'Hermione']","['Ron Weasley', 'Harry Potter', 'Hermione Granger']"
"“Sorry,” said 
Ron, wrenching Harry back out of the brambles, “but 
the name’s been jinxed, Harry, that’s how they track 
people!","['Sorry', 'Ron', 'Harry']","['Sorry', 'Ron', 'Harry']","['Ron Weasley', 'Harry Potter']"
"Using his name breaks protective 
enchantments, it causes some kind of magical 







disturbance — it’s how they found us in Tottenham 
Court Road!” 



“Because we used his name?” 

“Exactly!",['Tottenham Court Road'],['Tottenham Court Road'],[]
"You’ve got to give them credit, it makes 
sense.",[],[],[]
"It was only people who were serious about 
standing up to him, like Dumbledore, who ever dared 
use it.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
"Now they’ve put a Taboo on it, anyone who 
says it is trackable — quick-and-easy way to find 
Order members!",[],[],[]
"They nearly got Kingsley — ” 

“You’re kidding?” 

“Yeah, a bunch of Death Eaters cornered him, Bill 
said, but he fought his way out.","['Kingsley', 'Death Eaters', 'Bill']","['Kingsley', 'Death Eaters', 'Bill']","['Kingsley Shacklebolt', 'Bill Weasley']"
"He’s on the run now, 
just like us.” Ron scratched his chin thoughtfully with 
the end of his wand.",['Ron'],['Ron'],['Ron Weasley']
"“You don’t reckon Kingsley could 
have sent that doe?” 

“His Patronus is a lynx, we saw it at the wedding, 
remember?” 

“Oh yeah ...” 

They moved farther along the hedge, away from the 
tent and Hermione.","['Kingsley', 'Patronus', 'Hermione']","['Kingsley', 'Patronus', 'Hermione']","['Kingsley Shacklebolt', 'Hermione Granger']"
"“Harry ... you don’t reckon it could’ve been 
Dumbledore?” 

“Dumbledore what?” 

Ron looked a little embarrassed, but said in a low 
voice, “Dumbledore ... the doe?","['Harry', 'Dumbledore', 'Ron']","['Harry', 'Dumbledore', 'Ron']","['Harry Potter', 'Albus Dumbledore', 'Ron Weasley']"
"I mean,” Ron was 
watching Harry out of the corners of his eyes, “he had 
the real sword last, didn’t he?” 







Harry did not laugh at Ron, because he understood 
too well the longing behind the question.","['Ron', 'Harry', 'Harry Ron']","['Ron', 'Harry', 'Harry Ron']","['Ron Weasley', 'Harry Potter']"
"The idea 
that Dumbledore had managed to come back to them, 
that he was watching over them, would have been 
inexpressibly comforting.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
He shook his head.,[],[],[]
"“Dumbledore’s dead,” he said.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
"“I saw it happen, I saw 
the body.",[],[],[]
He’s definitely gone.,[],[],[]
"Anyway, his Patronus 
was a phoenix, not a doe.” 

“Patronuses can change, though, can’t they?” said 
Ron.","['Patronus', 'Ron']","['Patronus', 'Ron']",['Ron Weasley']
"“Tonks’s changed, didn’t it?” 

“Yeah, but if Dumbledore was alive, why wouldn’t he 
show himself?","['Tonks', 'Dumbledore']","['Tonks', 'Dumbledore']","['Nymphadora Tonks', 'Albus Dumbledore']"
"Why wouldn’t he just hand us the 
sword?” 

“Search me,” said Ron.",['Ron'],['Ron'],['Ron Weasley']
"“Same reason he didn’t give it 
to you while he was alive?",[],[],[]
"Same reason he left you an 
old Snitch and Hermione a book of kids’ stories?” 

“Which is what?” asked Harry, turning to look Ron 
full in the face, desperate for the answer.","['Same', 'Snitch', 'Harry', 'Ron']","['Same', 'Snitch', 'Harry', 'Ron']","['Harry Potter', 'Ron Weasley']"
"“I dunno,” said Ron.",['Ron'],['Ron'],['Ron Weasley']
"“Sometimes I’ve thought, when 
I’ve been a bit hacked off, he was having a laugh or — 
or he just wanted to make it more difficult.",[],[],[]
"But I don’t 
think so, not anymore.",[],[],[]
"He knew what he was doing 
when he gave me the Deluminator, didn’t he?",[],[],[]
"He — 
well,” Ron’s ears turned bright red and he became 
engrossed in a tuft of grass at his feet, which he 
prodded with his toe, “he must’ve known I’d run out 
on you.” 

“No,” Harry corrected him.","['Ron', 'Harry']","['Ron', 'Harry']","['Ron Weasley', 'Harry Potter']"
"“He must’ve known you’d 
always want to come back.” 

Ron looked grateful, but still awkward.",['Ron'],['Ron'],['Ron Weasley']
"Partly to 
change the subject, Harry said, “Speaking of 





Dumbledore, have you heard what Skeeter wrote 
about him?” 

“Oh yeah,” said Ron at once, “people are talking about 
it quite a lot.","['Harry', 'Dumbledore', 'Skeeter', 'Ron']","['Harry', 'Dumbledore', 'Skeeter', 'Ron']","['Harry Potter', 'Albus Dumbledore', 'Rita Skeeter', 'Ron Weasley']"
"’Course, if things were different, it’d be 
huge news, Dumbledore being pals with Grindelwald, 
but now it’s just something to laugh about for people 
who didn’t like Dumbledore, and a bit of a slap in the 
face for everyone who thought he was such a good 
bloke.","['Dumbledore', 'Grindelwald']","['Dumbledore', 'Grindelwald']","['Albus Dumbledore', 'Gellert Grindelwald']"
"I don’t know that it’s such a big deal, though.",[],[],[]
"He was really young when they — ” 

“Our age,” said Harry, just as he had retorted to 
Hermione, and something in his face seemed to 
decide Ron against pursuing the subject.","['Harry', 'Hermione', 'Ron']","['Harry', 'Hermione', 'Ron']","['Harry Potter', 'Hermione Granger', 'Ron Weasley']"
"A large spider sat in the middle of a frosted web in the 
brambles.",[],[],[]
"Harry took aim at it with the wand Ron had 
given him the previous night, which Hermione had 
since condescended to examine, and had decided was 
made of blackthorn.","['Harry', 'Ron', 'Hermione']","['Harry', 'Ron', 'Hermione']","['Harry Potter', 'Ron Weasley', 'Hermione Granger']"
"“Engorgio.” 

The spider gave a little shiver, bouncing slightly in the 
web.",[],[],[]
Harry tried again.,['Harry'],['Harry'],['Harry Potter']
"This time the spider grew 
slightly larger.",[],[],[]
"“Stop that,” said Ron sharply.",['Ron'],['Ron'],['Ron Weasley']
"“I’m sorry I said 
Dumbledore was young, okay?” 

Harry had forgotten Ron’s hatred of spiders.","['Dumbledore', 'Harry', 'Ron']","['Dumbledore', 'Harry', 'Ron']","['Albus Dumbledore', 'Harry Potter', 'Ron Weasley']"
"“Sorry — Reducio.” 

The spider did not shrink.",['Sorry'],['Sorry'],[]
"Harry looked down at the 
blackthorn wand.",['Harry'],['Harry'],['Harry Potter']
"Every minor spell he had cast with 
it so far that day had seemed less powerful than those 
he had produced with his phoenix wand.",[],[],[]
"The new one 





felt intrusively unfamiliar, like having somebody else’s 
hand sewn to the end of his arm.",[],[],[]
"“You just need to practice,” said Hermione, who had 
approached them noiselessly from behind and had 
stood watching anxiously as Harry tried to enlarge 
and reduce the spider.","['Hermione', 'Harry']","['Hermione', 'Harry']","['Hermione Granger', 'Harry Potter']"
"“It’s all a matter of confidence, 
Harry.” 

He knew why she wanted it to be all right: She still 
felt guilty about breaking his wand.",[],[],[]
"He bit back the 
retort that sprang to his lips, that she could take the 
blackthorn wand if she thought it made no difference, 
and he would have hers instead.",[],[],[]
"Keen for them all to 
be friends again, however, he agreed; but when Ron 
gave Hermione a tentative smile, she stalked off and 
vanished behind her book once more.","['Keen', 'Ron', 'Hermione']","['Keen', 'Ron', 'Hermione']","['Ron Weasley', 'Hermione Granger']"
"All three of them returned to the tent when darkness 
fell, and Harry took first watch.",['Harry'],['Harry'],['Harry Potter']
"Sitting in the 
entrance, he tried to make the blackthorn wand 
levitate small stones at his feet; but his magic still 
seemed clumsier and less powerful than it had done 
before.",[],[],[]
"Hermione was lying on her bunk reading, 
while Ron, after many nervous glances up at her, had 
taken a small wooden wireless out of his rucksack 
and started to try and tune it.","['Hermione', 'Ron']","['Hermione', 'Ron']","['Hermione Granger', 'Ron Weasley']"
"“There’s this one program,” he told Harry in a low 
voice, “that tells the news like it really is.",['Harry'],['Harry'],['Harry Potter']
"All the 
others are on You- Know- Who’s side and are following 
the Ministry line, but this one ... you wait till you 
hear it, it’s great.",['Ministry'],['Ministry'],[]
"Only they can’t do it every night, 
they have to keep changing locations in case they’re 
raided, and you need a password to tune in.",[],[],[]
"... 

Trouble is, I missed the last one.",[],[],[]
"...” 

He drummed lightly on the top of the radio with his 
wand, muttering random words under his breath.",[],[],[]
"He 





threw Hermione many covert glances, plainly fearing 
an angry outburst, but for all the notice she took of 
him he might not have been there.",['Hermione'],['Hermione'],['Hermione Granger']
"For ten minutes or 
so Ron tapped and muttered, Hermione turned the 
pages of her book, and Harry continued to practice 
with the blackthorn wand.","['Ron', 'Hermione', 'Harry']","['Ron', 'Hermione', 'Harry']","['Ron Weasley', 'Hermione Granger', 'Harry Potter']"
Finally Hermione climbed down from her bunk.,['Hermione'],['Hermione'],['Hermione Granger']
"Ron 
ceased his tapping at once.",['Ron'],['Ron'],['Ron Weasley']
"“If it’s annoying you, 111 stop!” he told Hermione 
nervously.",['Hermione'],['Hermione'],['Hermione Granger']
"Hermione did not deign to respond, but approached 
Harry.","['Hermione', 'Harry']","['Hermione', 'Harry']","['Hermione Granger', 'Harry Potter']"
"“We need to talk,” she said.",[],[],[]
He looked at the book still clutched in her hand.,[],[],[]
"It 
was The Life and Lies of Albus Dumbledore.","['Life', 'Albus Dumbledore']","['Life', 'Albus Dumbledore']",['Albus Dumbledore']
“What?” he said apprehensively.,[],[],[]
"It flew through his 
mind that there was a chapter on him in there; he 
was not sure he felt up to hearing Rita’s version of his 
relationship with Dumbledore.","['Rita', 'Dumbledore']","['Rita', 'Dumbledore']","['Rita Skeeter', 'Albus Dumbledore']"
"Hermione ’s answer, 
however, was completely unexpected.",['Hermione'],['Hermione'],['Hermione Granger']
"“I want to go and see Xenophilius Lovegood.” 

He stared at her.",['Xenophilius'],['Xenophilius'],['Xenophilius Lovegood']
"“Sorry?” 

“Xenophilius Lovegood.",['Sorry'],['Sorry'],[]
Luna’s father.,['Luna'],['Luna'],['Luna Lovegood']
"I want to go 
and talk to him!” 

“Er — why?” 







She took a deep breath, as though bracing herself, 
and said, “It’s that mark, the mark in Beedle the 
Bard.","['Beedle', 'Bard']","['Beedle', 'Bard']",['Beedle the Bard']
"Look at this!” 

She thrust The Life and Lies ofAlbus Dumbledore 
under Harry’s unwilling eyes and he saw a 
photograph of the original letter that Dumbledore had 
written Grindelwald, with Dumbledore ’s familiar thin, 
slanting handwriting.","['Look', 'Life', 'Dumbledore', 'Harry', 'Dumbledore Grindelwald']","['Look', 'Life', 'Dumbledore', 'Harry', 'Dumbledore Grindelwald']","['Albus Dumbledore', 'Harry Potter']"
"He hated seeing absolute proof 
that Dumbledore really had written those words, that 
they had not been Rita’s invention.","['Dumbledore', 'Rita']","['Dumbledore', 'Rita']","['Albus Dumbledore', 'Rita Skeeter']"
"“The signature,” said Hermione.",['Hermione'],['Hermione'],['Hermione Granger']
"“Look at the 
signature, Harry!” 

He obeyed.",['Harry'],['Harry'],['Harry Potter']
"For a moment he had no idea what she 
was talking about, but, looking more closely with the 
aid of his lit wand, he saw that Dumbledore had 
replaced the A of Albus with a tiny version of the 
same triangular mark inscribed upon The Tales of 
Beedle the Bard.","['Dumbledore', 'Albus', 'Beedle', 'Bard']","['Dumbledore', 'Albus', 'Beedle', 'Bard']","['Albus Dumbledore', 'Albus Dumbledore', 'Beedle the Bard']"
"“Er — what are you — ?” said Ron tentatively, but 
Hermione quelled him with a look and turned back to 
Harry.","['Ron', 'Hermione', 'Harry']","['Ron', 'Hermione', 'Harry']","['Ron Weasley', 'Hermione Granger', 'Harry Potter']"
"“It keeps cropping up, doesn’t it?” she said.",[],[],[]
"“I know 
Viktor said it was Grindelwald ’s mark, but it was 
definitely on that old grave in Godric’s Hollow, and 
the dates on the headstone were long before 
Grindelwald came along!","['Viktor', 'Grindelwald', 'Godric', 'Hollow']","['Viktor', 'Grindelwald', 'Godric', 'Hollow']","['Viktor Krum', 'Gellert Grindelwald', 'Godric Gryffindor']"
And now this!,[],[],[]
"Well, we can’t 
ask Dumbledore or Grindelwald what it means — I 
don’t even know whether Grindelwald’s still alive — 
but we can ask Mr. Lovegood.","['Grindelwald', 'Mr. Lovegood']","['Grindelwald', 'Lovegood']","['Gellert Grindelwald', 'Luna Lovegood']"
"He was wearing the 
symbol at the wedding.",[],[],[]
"I’m sure this is important, 
Harry!” 

Harry did not answer immediately.",['Harry'],['Harry'],['Harry Potter']
"He looked into her 
intense, eager face and then out into the surrounding 





darkness, thinking.",[],[],[]
"After a long pause he said, 
“Hermione, we don’t need another Godric’s Hollow.",['Hollow'],['Hollow'],[]
"We talked ourselves into going there, and — ” 

“But it keeps appearing, Harry!",['Harry'],['Harry'],['Harry Potter']
"Dumbledore left me 
The Tales of Beedle the Bard, how do you know we’re 
not supposed to find out about the sign?” 

“Here we go again!” Harry felt slightly exasperated.","['Dumbledore', 'Beedle', 'Bard', 'Harry']","['Dumbledore', 'Beedle', 'Bard', 'Harry']","['Albus Dumbledore', 'Beedle the Bard', 'Harry Potter']"
"“We keep trying to convince ourselves Dumbledore left 
us secret signs and clues — ” 

“The Deluminator turned out to be pretty useful,” 
piped up Ron.","['Dumbledore', 'Deluminator', 'Ron']","['Dumbledore', 'Deluminator', 'Ron']","['Albus Dumbledore', 'Ron Weasley']"
"“I think Hermione’s right, I think we 
ought to go and see Lovegood.” 

Harry threw him a dark look.","['Hermione', 'Harry']","['Hermione', 'Harry']","['Hermione Granger', 'Harry Potter']"
