sentence,ents_old,ents,entity
"“And Hermione’s done four 
feet seven inches and her writing’s tiny.” 

“Where is she?” asked Harry, grabbing the tape 
measure and unrolling his own homework.","['Hermione', 'Harry']","['Hermione', 'Harry']","['Hermione Granger', 'Harry Potter']"
"“Somewhere over there,” said Ron, pointing along the 
shelves.",['Ron'],['Ron'],['Ron Weasley']
“Looking for another book.,[],[],[]
"I think she’s 
trying to read the whole library before Christmas.” 

Harry told Ron about Justin Finch-Fletchley running 
away from him.","['Harry', 'Ron', 'Justin']","['Harry', 'Ron', 'Justin']","['Harry Potter', 'Ron Weasley', 'Justin Finch-Fletchley']"
“Dunno why you care.,[],[],[]
"I thought he was a bit of an 
idiot,” said Ron, scribbling away, making his writing 
as large as possible.",['Ron'],['Ron'],['Ron Weasley']
"“All that junk about Lockhart 
being so great — ” 

Hermione emerged from between the bookshelves.","['Lockhart', 'Hermione']","['Lockhart', 'Hermione']","['Gilderoy Lockhart', 'Hermione Granger']"
"She looked irritable and at last seemed ready to talk 
to them.",[],[],[]
"“All the copies of Hogwarts, A History have been taken 
out,” she said, sitting down next to Harry and Ron.","['Hogwarts', 'Harry', 'Ron']","['Hogwarts', 'Harry', 'Ron']","['Harry Potter', 'Ron Weasley']"
“And there’s a two-week waiting list.,[],[],[]
"I wish I hadn’t 





left my copy at home, but I couldn’t fit it in my trunk 
with all the Lockhart books.” 



“Why do you want it?” said Harry.","['Lockhart', 'Harry']","['Lockhart', 'Harry']","['Gilderoy Lockhart', 'Harry Potter']"
"“The same reason everyone else wants it,” said 
Hermione, “to read up on the legend of the Chamber 
of Secrets.” 

“What’s that?” said Harry quickly.","['Hermione', 'Harry']","['Hermione', 'Harry']","['Hermione Granger', 'Harry Potter']"
“That’s just it.,[],[],[]
"I can’t remember,” said Hermione, 
biting her lip.",['Hermione'],['Hermione'],['Hermione Granger']
"“And I can’t find the story anywhere 
else — ” 

“Hermione, let me read your composition,” said Ron 
desperately, checking his watch.",['Ron'],['Ron'],['Ron Weasley']
"“No, I won’t,” said Hermione, suddenly severe.",['Hermione'],['Hermione'],['Hermione Granger']
"“You’ve 
had ten days to finish it — ” 

“I only need another two inches, come on — ” 

The bell rang.",[],[],[]
"Ron and Hermione led the way to 
History of Magic, bickering.","['Ron', 'Hermione', 'Magic']","['Ron', 'Hermione', 'Magic']","['Ron Weasley', 'Hermione Granger']"
"History of Magic was the dullest subject on their 
schedule.",['Magic'],['Magic'],[]
"Professor Binns, who taught it, was their 
only ghost teacher, and the most exciting thing that 
ever happened in his classes was his entering the 
room through the blackboard.",[],[],[]
"Ancient and shriveled, 
many people said he hadn’t noticed he was dead.",['Ancient'],['Ancient'],[]
"He 
had simply got up to teach one day and left his body 
behind him in an armchair in front of the staffroom 
fire; his routine had not varied in the slightest since.",[],[],[]
Today was as boring as ever.,[],[],[]
"Professor Binns opened 
his notes and began to read in a flat drone like an old 
vacuum cleaner until nearly everyone in the class was 





in a deep stupor, occasionally coming to long enough 
to copy down a name or date, then falling asleep 
again.",['Binns'],['Binns'],['Cuthbert Binns']
"He had been speaking for half an hour when 
something happened that had never happened before.",[],[],[]
Hermione put up her hand.,['Hermione'],['Hermione'],['Hermione Granger']
"Professor Binns, glancing up in the middle of a deadly 
dull lecture on the International Warlock Convention 
of 1289, looked amazed.",['International Warlock Convention'],['International Warlock Convention'],[]
"“Miss — er — ?” 

“Granger, Professor.","['Miss', 'Professor']","['Miss', 'Professor']",[]
"I was wondering if you could tell 
us anything about the Chamber of Secrets,” said 
Hermione in a clear voice.","['Secrets', 'Hermione']","['Secrets', 'Hermione']",['Hermione Granger']
"Dean Thomas, who had been sitting with his mouth 
hanging open, gazing out of the window, jerked out of 
his trance; Lavender Brown’s head came up off her 
arms and Neville Longbottom’s elbow slipped off his 
desk.","['Dean Thomas', 'Lavender Brown', 'Neville Longbottom']","['Dean Thomas', 'Lavender Brown', 'Neville Longbottom']","['Dean Thomas', 'Lavender Brown', 'Neville Longbottom']"
Professor Binns blinked.,['Binns'],['Binns'],['Cuthbert Binns']
"“My subject is History of Magic,” he said in his dry, 
wheezy voice.",['Magic'],['Magic'],[]
"“I deal with, facts, Miss Granger, not 
myths and legends.” He cleared his throat with a 
small noise like chalk snapping and continued, “In 
September of that year, a subcommittee of Sardinian 
sorcerers — ” 

He stuttered to a halt.","['Miss Granger', 'Sardinian']","['Granger', 'Sardinian']",['Hermione Granger']
"Hermione’s hand was waving 
in the air again.",['Hermione'],['Hermione'],['Hermione Granger']
"“Miss Grant?” 

“Please, sir, don’t legends always have a basis in 
fact?” 







Professor Binns was looking at her in such 
amazement, Harry was sure no student had ever 
interrupted him before, alive or dead.","['Miss Grant', 'Binns', 'Harry']","['Grant', 'Binns', 'Harry']","['Cuthbert Binns', 'Harry Potter']"
"“Well,” said Professor Binns slowly, “yes, one could 
argue that, I suppose.” He peered at Hermione as 
though he had never seen a student properly before.","['Professor Binns', 'Hermione']","['Binns', 'Hermione']","['Cuthbert Binns', 'Hermione Granger']"
"“However, the legend of which you speak is such a 
very sensational, even ludicrous tale — ” 

But the whole class was now hanging on Professor 
Binns ’s every word.",['Binns'],['Binns'],['Cuthbert Binns']
"He looked dimly at them all, every 
face turned to his.",[],[],[]
"Harry could tell he was completely 
thrown by such an unusual show of interest.",['Harry'],['Harry'],['Harry Potter']
"“Oh, very well,” he said slowly.",[],[],[]
"“Let me see ... the 
Chamber of Secrets .",['Secrets'],['Secrets'],[]
.,[],[],[]
.,[],[],[]
"“You all know, of course, that Hogwarts was founded 
over a thousand years ago — the precise date is 
uncertain — by the four greatest witches and wizards 
of the age.",['Hogwarts'],['Hogwarts'],[]
"The four school Houses are named after 
them: Godric Gryffindor, Helga Hufflepuff, Rowena 
Ravenclaw, and Salazar Slytherin.","['Godric Gryffindor', 'Helga Hufflepuff', 'Rowena Ravenclaw', 'Salazar Slytherin']","['Godric Gryffindor', 'Helga Hufflepuff', 'Rowena Ravenclaw', 'Salazar Slytherin']",[]
"They built this 
castle together, far from prying Muggle eyes, for it was 
an age when magic was feared by common people, 
and witches and wizards suffered much persecution.” 

He paused, gazed blearily around the room, and 
continued.",['Muggle'],['Muggle'],[]
"“For a few years, the founders worked in harmony 
together, seeking out youngsters who showed signs of 
magic and bringing them to the castle to be educated.",[],[],[]
But then disagreements sprang up between them.,[],[],[]
"A 
rift began to grow between Slytherin and the others.",['Slytherin'],['Slytherin'],[]
"Slytherin wished to be more selective about the 
students admitted to Hogwarts.","['Slytherin', 'Hogwarts']","['Slytherin', 'Hogwarts']",[]
"He believed that 
magical learning should be kept within all-magic 




families.",[],[],[]
"He disliked taking students of Muggle 
parentage, believing them to be untrustworthy.",['Muggle'],['Muggle'],[]
"After 
a while, there was a serious argument on the subject 
between Slytherin and Gryffindor, and Slytherin left 
the school.” 

Professor Binns paused again, pursing his lips, 
looking like a wrinkled old tortoise.","['Slytherin', 'Gryffindor', 'Slytherin Binns']","['Slytherin', 'Gryffindor', 'Slytherin Binns']",[]
"“Reliable historical sources tell us this much,” he 
said.",[],[],[]
"“But these honest facts have been obscured by 
the fanciful legend of the Chamber of Secrets.",['Secrets'],['Secrets'],[]
"The 
story goes that Slytherin had built a hidden chamber 
in the castle, of which the other founders knew 
nothing.",['Slytherin'],['Slytherin'],[]
"“Slytherin, according to the legend, sealed the 
Chamber of Secrets so that none would be able to 
open it until his own true heir arrived at the school.","['Slytherin', 'Secrets']","['Slytherin', 'Secrets']",[]
"The heir alone would be able to unseal the Chamber 
of Secrets, unleash the horror within, and use it to 
purge the school of all who were unworthy to study 
magic.” 

There was silence as he finished telling the story, but 
it wasn’t the usual, sleepy silence that filled Professor 
Binns ’s classes.","['Secrets', 'Professor Binns']","['Secrets', 'Binns']",['Cuthbert Binns']
"There was unease in the air as 
everyone continued to watch him, hoping for more.",[],[],[]
Professor Binns looked faintly annoyed.,['Binns'],['Binns'],['Cuthbert Binns']
"“The whole thing is arrant nonsense, of course,” he 
said.",[],[],[]
"“Naturally, the school has been searched for 
evidence of such a chamber, many times, by the most 
learned witches and wizards.",[],[],[]
It does not exist.,[],[],[]
"A tale 
told to frighten the gullible.” 

Hermione’s hand was back in the air.",[],[],[]
"“Sir — what exactly do you mean by the ‘horror 
within’ the Chamber?” 

“That is believed to be some sort of monster, which 
the Heir of Slytherin alone can control,” said Professor 
Binns in his dry, reedy voice.","['Sir', 'Heir', 'Slytherin', 'Professor Binns']","['Sir', 'Heir', 'Slytherin', 'Binns']","['Sir Patrick Delaney-Podmore', 'Cuthbert Binns']"
The class exchanged nervous looks.,[],[],[]
"“I tell you, the thing does not exist,” said Professor 
Binns, shuffling his notes.",['Professor Binns'],['Binns'],['Cuthbert Binns']
"“There is no Chamber and 
no monster.” 

“But, sir,” said Seamus Finnigan, “if the Chamber can 
only be opened by Slytherin’s true heir, no one else 
would be able to find it, would they?” 

“Nonsense, O’Flaherty,” said Professor Binns in an 
aggravated tone.","['Seamus Finnigan', 'Slytherin', 'O', 'Professor Binns']","['Seamus Finnigan', 'Slytherin', 'O', 'Binns']","['Seamus Finnigan', 'Cuthbert Binns']"
"“If a long succession of Hogwarts 
headmasters and headmistresses haven’t found the 
thing — ” 

“But, Professor,” piped up Parvati Patil, “you’d 
probably have to use Dark Magic to open it — ” 

“Just because a wizard doesn’t use Dark Magic 
doesn’t mean he can’t, Miss Pennyfeather,” snapped 
Professor Binns.","['Hogwarts', 'Professor', 'Parvati Patil', 'Dark Magic', 'Dark Magic Miss Pennyfeather', 'Professor Binns']","['Hogwarts', 'Professor', 'Parvati Patil', 'Dark Magic', 'Dark Magic Miss Pennyfeather', 'Binns']","['Parvati Patil', 'Cuthbert Binns']"
"“I repeat, if the likes of Dumbledore 



“But maybe you’ve got to be related to Slytherin, so 
Dumbledore couldn’t — ” began Dean Thomas, but 
Professor Binns had had enough.","['Dumbledore', 'Slytherin', 'Dumbledore Dean Thomas', 'Professor Binns']","['Dumbledore', 'Slytherin', 'Dumbledore Dean Thomas', 'Binns']","['Albus Dumbledore', 'Cuthbert Binns']"
"“That will do,” he said sharply.",[],[],[]
“It is a myth!,[],[],[]
"It does 
not exist!",[],[],[]
"There is not a shred of evidence that 
Slytherin ever built so much as a secret broom 
cupboard!",['Slytherin'],['Slytherin'],[]
I regret telling you such a foolish story!,[],[],[]
"We 







will return, if you please, to history, to solid, 
believable, verifiable facti” 



And within five minutes, the class had sunk back into 
its usual torpor.",[],[],[]
"“I always knew Salazar Slytherin was a twisted old 
loony,” Ron told Harry and Hermione as they fought 
their way through the teeming corridors at the end of 
the lesson to drop off their bags before dinner.","['Salazar Slytherin', 'Ron', 'Harry', 'Hermione']","['Salazar Slytherin', 'Ron', 'Harry', 'Hermione']","['Ron Weasley', 'Harry Potter', 'Hermione Granger']"
"“But I 
never knew he started all this pure-blood stuff.",[],[],[]
"I 
wouldn’t be in his House if you paid me.",['House'],['House'],[]
"Honestly, if 
the Sorting Hat had tried to put me in Slytherin, I’d’ve 
got the train straight back home.","['Sorting Hat', 'Slytherin']","['Sorting Hat', 'Slytherin']",['Sorting Hat']
"...” 

Hermione nodded fervently, but Harry didn’t say 
anything.","['Hermione', 'Harry']","['Hermione', 'Harry']","['Hermione Granger', 'Harry Potter']"
"His stomach had just dropped 
unpleasantly.",[],[],[]
"Harry had never told Ron and Hermione that the 
Sorting Hat had seriously considered putting him in 
Slytherin.","['Harry', 'Ron', 'Hermione', 'Sorting Hat', 'Slytherin']","['Harry', 'Ron', 'Hermione', 'Sorting Hat', 'Slytherin']","['Harry Potter', 'Ron Weasley', 'Hermione Granger', 'Sorting Hat']"
"He could remember, as though it were 
yesterday, the small voice that had spoken in his ear 
when he’d placed the hat on his head a year before: 
You could be great, you know, it’s all here in your 
head, and Slytherin would help you on the way to 
greatness, no doubt about that.",['Slytherin'],['Slytherin'],[]
.,[],[],[]
.,[],[],[]
.,[],[],[]
"But Harry, who had already heard of Slytherin 
House’s reputation for turning out Dark wizards, had 
thought desperately, Not Slytherin !","['Harry', 'Slytherin House', 'Dark', 'Slytherin']","['Harry', 'Slytherin House', 'Dark', 'Slytherin']",['Harry Potter']
"and the hat had 
said, Oh, well, if you’re sure ... better be Gryffindor.","['Oh', 'Gryffindor']","['Oh', 'Gryffindor']",[]
"... 

As they were shunted along in the throng, Colin 
Creevey went past.",['Colin Creevey'],['Colin Creevey'],['Colin Creevey']
"“Hiya, Harry!” 

“Hullo, Colin,” said Harry automatically.","['Hiya', 'Harry', 'Colin']","['Hiya', 'Harry', 'Colin']","['Harry Potter', 'Colin Creevey']"
"“Harry — Harry — a boy in my class has been saying 
you’re — ” 



But Colin was so small he couldn’t fight against the 
tide of people bearing him toward the Great Hall; they 
heard him squeak, “See you, Harry!” and he was 
gone.","['Harry', 'Harry Colin', 'Great Hall']","['Harry', 'Harry Colin', 'Great Hall']",['Harry Potter']
"“What’s a boy in his class saying about you?” 
Hermione wondered.",['Hermione'],['Hermione'],['Hermione Granger']
"“That I’m Slytherin’s heir, I expect,” said Harry, his 
stomach dropping another inch or so as he suddenly 
remembered the way Justin Finch-Fletchley had run 
away from him at lunchtime.","['Slytherin', 'Harry', 'Justin']","['Slytherin', 'Harry', 'Justin']","['Harry Potter', 'Justin Finch-Fletchley']"
"“People here’ll believe anything,” said Ron in disgust.",['Ron'],['Ron'],['Ron Weasley']
"The crowd thinned and they were able to climb the 
next staircase without difficulty.",[],[],[]
"“D’you really think there’s a Chamber of Secrets?” 

Ron asked Hermione.","['Secrets', 'Ron', 'Hermione']","['Secrets', 'Ron', 'Hermione']","['Ron Weasley', 'Hermione Granger']"
"“I don’t know,” she said, frowning.",[],[],[]
"“Dumbledore 
couldn’t cure Mrs. Norris, and that makes me think 
that whatever attacked her might not be — well — 
human.” 

As she spoke, they turned a corner and found 
themselves at the end of the very corridor where the 
attack had happened.","['Dumbledore', 'Norris']","['Dumbledore', 'Norris']",['Albus Dumbledore']
They stopped and looked.,[],[],[]
"The 
scene was just as it had been that night, except that 
there was no stiff cat hanging from the torch bracket, 
and an empty chair stood against the wall bearing the 
message “The Chamber of Secrets Has Been Opened.” 

“That’s where Filch has been keeping guard,” Ron 
muttered.","['Secrets Has Been', 'Filch', 'Ron']","['Secrets Has Been', 'Filch', 'Ron']","['Argus Filch', 'Ron Weasley']"
They looked at each other.,[],[],[]
The corridor was deserted.,[],[],[]
"“Can’t hurt to have a poke around,” said Harry, 
dropping his bag and getting to his hands and knees 
so that he could crawl along, searching for clues.",['Harry'],['Harry'],['Harry Potter']
“Scorch marks!” he said.,['Scorch'],['Scorch'],[]
"“Here — and here — ” 

“Come and look at this!” said Hermione.",['Hermione'],['Hermione'],['Hermione Granger']
"“This is 
funny.",[],[],[]
"...” 

Harry got up and crossed to the window next to the 
message on the wall.",['Harry'],['Harry'],['Harry Potter']
"Hermione was pointing at the 
topmost pane, where around twenty spiders were 
scuttling, apparently fighting to get through a small 
crack.",['Hermione'],['Hermione'],['Hermione Granger']
"A long, silvery thread was dangling like a rope, 
as though they had all climbed it in their hurry to get 
outside.",[],[],[]
"“Have you ever seen spiders act like that?” said 
Hermione wonderingly.",['Hermione'],['Hermione'],['Hermione Granger']
"“No,” said Harry, “have you, Ron?","['Harry', 'Ron']","['Harry', 'Ron']","['Harry Potter', 'Ron Weasley']"
"Ron?” 

He looked over his shoulder.",['Ron'],['Ron'],['Ron Weasley']
"Ron was standing well 
back and seemed to be fighting the impulse to run.",['Ron'],['Ron'],['Ron Weasley']
“What’s up?” said Harry.,['Harry'],['Harry'],['Harry Potter']
"“I — don’t — like — spiders,” said Ron tensely.",['Ron'],['Ron'],['Ron Weasley']
"“I never knew that,” said Hermione, looking at Ron in 
surprise.","['Hermione', 'Ron']","['Hermione', 'Ron']","['Hermione Granger', 'Ron Weasley']"
"“You’ve used spiders in Potions loads of 
times.",['Potions'],['Potions'],[]
"...” 

“I don’t mind them dead,” said Ron, who was carefully 
looking anywhere but at the window.",['Ron'],['Ron'],['Ron Weasley']
"“I just don’t like 
the way they move.",[],[],[]
"...” 





Hermione giggled.",['Hermione'],['Hermione'],['Hermione Granger']
"“It’s not funny,” said Ron, fiercely.",['Ron'],['Ron'],['Ron Weasley']
"“If you must know, 
when I was three, Fred turned my — my teddy bear 
into a great big filthy spider because I broke his toy 
broomstick.",['Fred'],['Fred'],['Fred Weasley']
"... You wouldn’t like them either if you’d 
been holding your bear and suddenly it had too many 
legs and ...” 

He broke off, shuddering.",[],[],[]
"Hermione was obviously 
still trying not to laugh.",['Hermione'],['Hermione'],['Hermione Granger']
"Feeling they had better get off 
the subject, Harry said, “Remember all that water on 
the floor?",['Harry'],['Harry'],['Harry Potter']
Where did that come from?,[],[],[]
"Someone’s 
mopped it up.” 

“It was about here,” said Ron, recovering himself to 
walk a few paces past Filch’s chair and pointing.","['Someone', 'Ron', 'Filch']","['Someone', 'Ron', 'Filch']","['Ron Weasley', 'Argus Filch']"
"“Level with this door.” 

He reached for the brass doorknob but suddenly 
withdrew his hand as though he’d been burned.",[],[],[]
“What’s the matter?” said Harry.,['Harry'],['Harry'],['Harry Potter']
"“Can’t go in there,” said Ron gruffly.",['Ron'],['Ron'],['Ron Weasley']
"“That’s a girls’ 
toilet.” 

“Oh, Ron, there won’t be anyone in there,” said 
Hermione, standing up and coming over.","['Ron', 'Hermione']","['Ron', 'Hermione']","['Ron Weasley', 'Hermione Granger']"
"“That’s 
Moaning Myrtle’s place.",[],[],[]
"Come on, let’s have a look.” 

And ignoring the large OUT OF ORDER sign, she 
opened the door.",['OUT OF'],['OUT OF'],[]
"It was the gloomiest, most depressing bathroom Harry 
had ever set foot in.",['Harry'],['Harry'],['Harry Potter']
"Under a large, cracked, and 
spotted mirror were a row of chipped sinks.",[],[],[]
"The floor 
was damp and reflected the dull light given off by the 
stubs of a few candles, burning low in their holders; 




the wooden doors to the stalls were flaking and 
scratched and one of them was dangling off its 
hinges.",[],[],[]
"Hermione put her fingers to her lips and set off 
toward the end stall.",['Hermione'],['Hermione'],['Hermione Granger']
"When she reached it she said, 
“Hello, Myrtle, how are you?” 

Harry and Ron went to look.","['Myrtle', 'Harry', 'Ron']","['Myrtle', 'Harry', 'Ron']","['Myrtle Warren', 'Harry Potter', 'Ron Weasley']"
"Moaning Myrtle was 
floating above the tank of the toilet, picking a spot on 
her chin.",['Myrtle'],['Myrtle'],['Myrtle Warren']
"“This is a girls’ bathroom,” she said, eyeing Ron and 
Harry suspiciously.","['Ron', 'Harry']","['Ron', 'Harry']","['Ron Weasley', 'Harry Potter']"
"“They’re not girls.” 

“No,” Hermione agreed.",[],[],[]
"“I just wanted to show them 
how — er — nice it is in here.” 

She waved vaguely at the dirty old mirror and the 
damp floor.",[],[],[]
"“Ask her if she saw anything,” Harry mouthed at 
Hermione.","['Harry', 'Hermione']","['Harry', 'Hermione']","['Harry Potter', 'Hermione Granger']"
"“What are you whispering?” said Myrtle, staring at 
him.",['Myrtle'],['Myrtle'],['Myrtle Warren']
"“Nothing,” said Harry quickly.",['Harry'],['Harry'],['Harry Potter']
"“We wanted to ask — ” 

“I wish people would stop talking behind my back!” 
said Myrtle, in a voice choked with tears.",['Myrtle'],['Myrtle'],['Myrtle Warren']
"“I do have 
feelings, you know, even if I am dead — ” 

“Myrtle, no one wants to upset you,” said Hermione.",['Hermione'],['Hermione'],['Hermione Granger']
"“Harry only — ” 

“No one wants to upset me!",['Harry'],['Harry'],['Harry Potter']
"That’s a good one!” 
howled Myrtle.",['Myrtle'],['Myrtle'],['Myrtle Warren']
"“My life was nothing but misery at this 
place and now people come along ruining my death!” 





“We wanted to ask you if you’ve seen anything funny 
lately,” said Hermione quickly.",['Hermione'],['Hermione'],['Hermione Granger']
"“Because a cat was 
attacked right outside your front door on Halloween.” 

“Did you see anyone near here that night?” said 
Harry.",['Harry'],['Harry'],['Harry Potter']
"“I wasn’t paying attention,” said Myrtle dramatically.",['Myrtle'],['Myrtle'],['Myrtle Warren']
"“Peeves upset me so much I came in here and tried to 
kill myself.",[],[],[]
"Then, of course, I remembered that I’m — 
that I’m — ” 

“Already dead,” said Ron helpfully.",['Ron'],['Ron'],['Ron Weasley']
"Myrtle gave a tragic sob, rose up in the air, turned 
over, and dived headfirst into the toilet, splashing 
water all over them and vanishing from sight, 
although from the direction of her muffled sobs, she 
had come to rest somewhere in the U-bend.",['Myrtle'],['Myrtle'],['Myrtle Warren']
"Harry and Ron stood with their mouths open, but 
Hermione shrugged wearily and said, “Honestly, that 
was almost cheerful for Myrtle.","['Harry', 'Ron', 'Hermione', 'Myrtle']","['Harry', 'Ron', 'Hermione', 'Myrtle']","['Harry Potter', 'Ron Weasley', 'Hermione Granger', 'Myrtle Warren']"
"... Come on, let’s go.” 

Harry had barely closed the door on Myrtle’s gurgling 
sobs when a loud voice made all three of them jump.","['Harry', 'Myrtle']","['Harry', 'Myrtle']","['Harry Potter', 'Myrtle Warren']"
"“RON!” 

Percy Weasley had stopped dead at the head of the 
stairs, prefect badge agleam, an expression of 
complete shock on his face.","['RON', 'Percy Weasley']","['RON', 'Percy Weasley']",['Percy Weasley']
“That’s a girls’ bathroom!” he gasped.,[],[],[]
"“What were you 
— ?” 

“Just having a look around,” Ron shrugged.",['Ron'],['Ron'],['Ron Weasley']
"“Clues, 
you know — ” 







Percy swelled in a manner that reminded Harry 
forcefully of Mrs. Weasley.","['Clues', 'Percy', 'Harry']","['Clues', 'Percy', 'Harry']","['Percy Weasley', 'Harry Potter']"
"“Get — away — from — there — ” Percy said, striding 
toward them and starting to bustle them along, 
flapping his arms.",['Percy'],['Percy'],['Percy Weasley']
"“Don’t you care what this looks 
like?",['Don'],['Don'],[]
"Coming back here while everyone’s at dinner — ” 

“Why shouldn’t we be here?” said Ron hotly, stopping 
short and glaring at Percy.","['Ron', 'Percy']","['Ron', 'Percy']","['Ron Weasley', 'Percy Weasley']"
"“Listen, we never laid a 
finger on that cat!” 

“That’s what I told Ginny,” said Percy fiercely, “but 
she still seems to think you’re going to be expelled, 

I’ve never seen her so upset, crying her eyes out, you 
might think of her, all the first years are thoroughly 
overexcited by this business — ” 

“ You don’t care about Ginny,” said Ron, whose ears 
were now reddening.","['Listen', 'Ginny', 'Percy', 'Ginny Ron']","['Listen', 'Ginny', 'Percy', 'Ginny Ron']","['Ginny Weasley', 'Percy Weasley']"
"“You’re just worried I’m going to 
mess up your chances of being Head Boy — ” 

“Five points from Gryffindor!” Percy said tersely, 
fingering his prefect badge.","['Head Boy', 'Gryffindor', 'Percy']","['Head Boy', 'Gryffindor', 'Percy']",['Percy Weasley']
"“And I hope it teaches you 
a lesson!",[],[],[]
"No more detective work, or I’ll write to 
Mum!” 

And he strode off, the back of his neck as red as 
Ron’s ears.","['Mum', 'Ron']","['Mum', 'Ron']",['Ron Weasley']
"Harry, Ron, and Hermione chose seats as far as 
possible from Percy in the common room that night.","['Harry', 'Ron', 'Hermione', 'Percy']","['Harry', 'Ron', 'Hermione', 'Percy']","['Harry Potter', 'Ron Weasley', 'Hermione Granger', 'Percy Weasley']"
"Ron was still in a very bad temper and kept blotting 
his Charms homework.",['Ron'],['Ron'],['Ron Weasley']
"When he reached absently for 
his wand to remove the smudges, it ignited the 
parchment.",[],[],[]
"Fuming almost as much as his 
homework, Ron slammed The Standard Book of 




Spells, Grade 2 shut.","['Ron', 'Standard Book', 'Spells']","['Ron', 'Standard Book', 'Spells']",['Ron Weasley']
"To Harry’s surprise, Hermione 
followed suit.","['Harry', 'Hermione']","['Harry', 'Hermione']","['Harry Potter', 'Hermione Granger']"
"“Who can it be, though?” she said in a quiet voice, as 
though continuing a conversation they had just been 
having.",[],[],[]
"“Who’d want to frighten all the Squibs and 
Muggle-borns out of Hogwarts?” 

“Let’s think,” said Ron in mock puzzlement.","['Squibs', 'Hogwarts', 'Ron']","['Squibs', 'Hogwarts', 'Ron']",['Ron Weasley']
"“Who do 
we know who thinks Muggle-borns are scum?” 

He looked at Hermione.",['Hermione'],['Hermione'],['Hermione Granger']
"Hermione looked back, 
unconvinced.",['Hermione'],['Hermione'],['Hermione Granger']
"“If you’re talking about Malfoy — ” 

“Of course I am!” said Ron.","['Malfoy', 'Ron']","['Malfoy', 'Ron']","['Draco Malfoy', 'Ron Weasley']"
"“You heard him — ‘You’ll 
be next, MudbloodsV — come on, you’ve only got to 
look at his foul rat face to know it’s him — ” 

“Malfoy, the Heir of Slytherin?” said Hermione 
skeptically.","['MudbloodsV', 'Malfoy', 'Heir', 'Slytherin', 'Hermione']","['MudbloodsV', 'Malfoy', 'Heir', 'Slytherin', 'Hermione']","['Draco Malfoy', 'Hermione Granger']"
"“Look at his family,” said Harry, closing his books, 
too.",['Harry'],['Harry'],['Harry Potter']
"“The whole lot of them have been in Slytherin; 
he’s always boasting about it.",['Slytherin'],['Slytherin'],[]
"They could easily be 
Slytherin’s descendants.",['Slytherin'],['Slytherin'],[]
"His father’s definitely evil 
enough.” 

“They could’ve had the key to the Chamber of Secrets 
for centuries!” said Ron.","['Secrets', 'Ron']","['Secrets', 'Ron']",['Ron Weasley']
"“Handing it down, father to 
son.",[],[],[]
"...” 

“Well,” said Hermione cautiously, “I suppose it’s 
possible.",['Hermione'],['Hermione'],['Hermione Granger']
"...” 

“But how do we prove it?” said Harry darkly.",['Harry'],['Harry'],['Harry Potter']
"“There might be a way,” said Hermione slowly, 
dropping her voice still further with a quick glance 
across the room at Percy.","['Hermione', 'Percy']","['Hermione', 'Percy']","['Hermione Granger', 'Percy Weasley']"
"“Of course, it would be 
difficult.",[],[],[]
"And dangerous, very dangerous.",[],[],[]
"We’d be 
breaking about fifty school rules, I expect — ” 

“If, in a month or so, you feel like explaining, you will 
let us know, won’t you?” said Ron irritably.",['Ron'],['Ron'],['Ron Weasley']
"“All right,” said Hermione coldly.",['Hermione'],['Hermione'],['Hermione Granger']
"“What we’d need to 
do is to get inside the Slytherin common room and 
ask Malfoy a few questions without him realizing it’s 
us.” 



“But that’s impossible,” Harry said as Ron laughed.","['Slytherin', 'Malfoy', 'Harry', 'Ron']","['Slytherin', 'Malfoy', 'Harry', 'Ron']","['Draco Malfoy', 'Harry Potter', 'Ron Weasley']"
"“No, it’s not,” said Hermione.",['Hermione'],['Hermione'],['Hermione Granger']
"“All we’d need would be 
some Polyjuice Potion.” 

“What’s that?” said Ron and Harry together.","['Ron', 'Harry']","['Ron', 'Harry']","['Ron Weasley', 'Harry Potter']"
"“Snape mentioned it in class a few weeks ago — ” 

“D’you think we’ve got nothing better to do in Potions 
than listen to Snape?” muttered Ron.","['Snape', 'Potions', 'Snape Ron']","['Snape', 'Potions', 'Snape Ron']",['Severus Snape']
“It transforms you into somebody else.,[],[],[]
Think about it!,[],[],[]
We could change into three of the Slytherins.,['Slytherins'],['Slytherins'],[]
"No one 
would know it was us.",[],[],[]
"Malfoy would probably tell us 
anything.",['Malfoy'],['Malfoy'],['Draco Malfoy']
"He’s probably boasting about it in the 
Slytherin common room right now, if only we could 
hear him.” 

“This Polyjuice stuff sounds a bit dodgy to me,” said 
Ron, frowning.","['Slytherin', 'Ron']","['Slytherin', 'Ron']",['Ron Weasley']
"“What if we were stuck looking like 
three of the Slytherins forever?” 

“It wears off after a while,” said Hermione, waving her 
hand impatiently.","['Slytherins', 'Hermione']","['Slytherins', 'Hermione']",['Hermione Granger']
"“But getting hold of the recipe will 





be very difficult.",[],[],[]
"Snape said it was in a book called 
Moste Potente Potions and it’s bound to be in the 
Restricted Section of the library.” 

There was only one way to get out a book from the 
Restricted Section: You needed a signed note of 
permission from a teacher.","['Snape', 'Moste Potente Potions', 'Restricted']","['Snape', 'Moste Potente Potions', 'Restricted']",['Severus Snape']
