sentence,ents_old,ents,entity
"Harry, didn’t you do something to your glasses to stop 
the rain fogging them up when we played Hufflepuff 
in that storm?” 

“Hermione did it,” said Harry.","['Harry', 'Hufflepuff', 'Hermione']","['Harry', 'Hufflepuff', 'Hermione']","['Harry Potter', 'Hermione Granger']"
"He pulled out his wand, 
tapped his glasses and said, “Imperviusl” 

“I think we all ought to try that,” said Angelina.",['Angelina'],['Angelina'],['Angelina Johnson']
"“If we 
could just keep the rain off our faces it would really 
help visibility — all together, come on — Imperviusl 
Okay.",[],[],[]
"Let’s go.” 

They all stowed their wands back in the inside 
pockets of their robes, shouldered their brooms, and 
followed Angelina out of the changing rooms.",['Angelina'],['Angelina'],['Angelina Johnson']
"They squelched through the deepening mud to the 
middle of the pitch; visibility was still very poor even 
with the Impervius Charm; light was fading fast and 
curtains of rain were sweeping the grounds.",['Impervius'],['Impervius'],[]
"“All right, on my whistle,” shouted Angelina.",['Angelina'],['Angelina'],['Angelina Johnson']
"Harry kicked off from the ground, spraying mud in all 
directions, and shot upward, the wind pulling him 
slightly off course.",['Harry'],['Harry'],['Harry Potter']
"He had no idea how he was going 
to see the Snitch in this weather; he was having 
enough difficulty seeing the one Bludger with which 
they were practicing; a minute into the practice it 
almost unseated him and he had to use the Sloth 
Grip Roll to avoid it.","['Snitch', 'Sloth Grip Roll']","['Snitch', 'Sloth Grip Roll']",[]
"Unfortunately Angelina did not 




see this; in fact, she did not appear to be able to see 
anything; none of them had a clue what the others 
were doing.",['Angelina'],['Angelina'],['Angelina Johnson']
"The wind was picking up; even at a 
distance Harry could hear the swishing, pounding 
sounds of the rain pummeling the surface of the lake.",['Harry'],['Harry'],['Harry Potter']
"Angelina kept them at it for nearly an hour before 
conceding defeat.",['Angelina'],['Angelina'],['Angelina Johnson']
"She led her sodden and disgruntled 
team back into the changing rooms, insisting that the 
practice had not been a waste of time, though without 
any real conviction in her voice.",[],[],[]
"Fred and George were 
looking particularly annoyed; both were bandy-legged 
and winced with every movement.","['Fred', 'George']","['Fred', 'George']","['Fred Weasley', 'George Weasley']"
"Harry could hear 
them complaining in low voices as he toweled his hair 
dry.",['Harry'],['Harry'],['Harry Potter']
"“I think a few of mine have ruptured,” said Fred in a 
hollow voice.",['Fred'],['Fred'],['Fred Weasley']
"“Mine haven’t,” said George, wincing.","['Mine', 'George']","['Mine', 'George']",['George Weasley']
"“They’re 
throbbing like mad ... feel bigger if anything ...” 

“OUCH!” said Harry.","['OUCH', 'Harry']","['OUCH', 'Harry']",['Harry Potter']
"He pressed the towel to his face, his eyes screwed 
tight with pain.",[],[],[]
"The scar on his forehead had seared 
again, more painfully than in months.",[],[],[]
“What’s up?” said several voices.,[],[],[]
"Harry emerged from behind his towel; the changing 
room was blurred because he was not wearing his 
glasses; but he could still tell that everyone’s face was 
turned toward him.",['Harry'],['Harry'],['Harry Potter']
"“Nothing,” he muttered, “I — poked myself in the eye, 
that’s all...” 







But he gave Ron a significant look and the two of 
them hung back as the rest of the team filed back 
outside, muffled in their cloaks, their hats pulled low 
over their ears.",['Ron'],['Ron'],['Ron Weasley']
"“What happened?” said Ron, the moment that Alicia 
had disappeared through the door.","['Ron', 'Alicia']","['Ron', 'Alicia']","['Ron Weasley', 'Alicia Spinnet']"
"“Was it your 
scar?” 

Harry nodded.",['Harry'],['Harry'],['Harry Potter']
"“But ...” Looking scared, Ron strode across to the 
window and stared out into the rain, “He — he can’t 
be near us now, can he?” 

“No,” Harry muttered, sinking onto a bench and 
rubbing his forehead.","['Ron', 'No', 'Harry']","['Ron', 'No', 'Harry']","['Ron Weasley', 'Harry Potter']"
“He’s probably miles away.,[],[],[]
"It 
hurt because ... he’s ... angry.” 

Harry had not meant to say that at all, and heard the 
words as though a stranger had spoken them — yet 
he knew at once that they were true.",['Harry'],['Harry'],['Harry Potter']
"He did not know 
how he knew it, but he did; Voldemort, wherever he 
was, whatever he was doing, was in a towering 
temper.",['Voldemort'],['Voldemort'],['Lord Voldemort']
"“Did you see him?” said Ron, looking horrified.",['Ron'],['Ron'],['Ron Weasley']
"“Did 
you .",[],[],[]
.,[],[],[]
.,[],[],[]
"get a vision, or something?” 

Harry sat quite still, staring at his feet, allowing his 
mind and his memory to relax in the aftermath of the 
pain... 

A confused tangle of shapes, a howling rush of voices 



“He wants something done, and it’s not happening 
fast enough,” he said.",['Harry'],['Harry'],['Harry Potter']
"Again, he felt surprised to hear the words coming out 
of his mouth, and yet quite certain that they were 
true.",[],[],[]
“But ... how do you know?” said Ron.,['Ron'],['Ron'],['Ron Weasley']
"Harry shook his head and covered his eyes with his 
hands, pressing down upon them with his palms.",['Harry'],['Harry'],['Harry Potter']
Little stars erupted in them.,['Little'],['Little'],[]
"He felt Ron sit down on 
the bench beside him and knew Ron was staring at 
him.",['Ron'],['Ron'],['Ron Weasley']
"“Is this what it was about last time?” said Ron in a 
hushed voice.",['Ron'],['Ron'],['Ron Weasley']
"“When your scar hurt in Umbridge’s 
office?",['Umbridge'],['Umbridge'],['Dolores Umbridge']
"You-Know-Who was angry?” 

Harry shook his head.",['Harry'],['Harry'],['Harry Potter']
"“What is it, then?” 

Harry was thinking himself back.",['Harry'],['Harry'],['Harry Potter']
"He had been 
looking into Umbridge’s face... His scar had hurt ... 
and he had had that odd feeling in his stomach ... a 
strange, leaping feeling ... a happy feeling...",['Umbridge'],['Umbridge'],['Dolores Umbridge']
"But, of 
course, he had not recognized it for what it was, as he 
had been feeling so miserable himself.",[],[],[]
.,[],[],[]
.,[],[],[]
"“Last time, it was because he was pleased,” he said.",[],[],[]
“Really pleased.,[],[],[]
“He thought ... something good was going to happen.,[],[],[]
"And the night before we came back to Hogwarts ...” 

He thought back to the moment when his scar had 
hurt so badly in his and Ron’s bedroom in 
Grimmauld Place.","['Ron', 'Grimmauld Place']","['Ron', 'Grimmauld Place']",['Ron Weasley']
"“He was furious...” 

He looked around at Ron, who was gaping at him.",['Ron'],['Ron'],['Ron Weasley']
"“You could take over from Trelawney, mate,” he said 
in an awed voice.",['Trelawney'],['Trelawney'],['Sybill Trelawney']
"“I’m not making prophecies,” said Harry.",['Harry'],['Harry'],['Harry Potter']
"“No, you know what you’re doing?” Ron said, 
sounding both scared and impressed.",['Ron'],['Ron'],['Ron Weasley']
"“Harry, you’re 
reading You-Know-Who’s mind...” 

“No,” said Harry, shaking his head.",['Harry'],['Harry'],['Harry Potter']
"“It’s more like ... 
his mood, I suppose.",[],[],[]
"I’m just getting flashes of what 
mood he’s in... Dumbledore said something like this 
was happening last year.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
.,[],[],[]
.,[],[],[]
"He said that when 
Voldemort was near me, or when he was feeling 
hatred, I could tell.",['Voldemort'],['Voldemort'],['Lord Voldemort']
"Well, now I’m feeling it when he’s 
pleased too...” 

There was a pause.",[],[],[]
"The wind and rain lashed at the 
building.",[],[],[]
"“You’ve got to tell someone,” said Ron.",['Ron'],['Ron'],['Ron Weasley']
"“I told Sirius last time.” 

“Well, tell him about this time!” 

“Can’t, can I?” said Harry grimly.","['Sirius', 'Harry']","['Sirius', 'Harry']","['Sirius Black', 'Harry Potter']"
"“Umbridge is 
watching the owls and the fires, remember?” 

“Well then, Dumbledore — ” 

“I’ve just told you, he already knows,” said Harry 
shortly, getting to his feet, taking his cloak off his peg, 
and swinging it around himself.","['Dumbledore', 'Harry']","['Dumbledore', 'Harry']","['Albus Dumbledore', 'Harry Potter']"
"“There’s no point 
telling him again.” 

Ron did up the fastening of his own cloak, watching 
Harry thoughtfully.","['Ron', 'Harry']","['Ron', 'Harry']","['Ron Weasley', 'Harry Potter']"
"“Dumbledore’d want to know,” he said.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
Harry shrugged.,['Harry'],['Harry'],['Harry Potter']
"“C’mon ... we’ve still got Silencing Charms to practice 



They hurried back through the dark grounds, sliding 
and stumbling up the muddy lawns, not talking.",['Charms'],['Charms'],[]
Harry was thinking hard.,['Harry'],['Harry'],['Harry Potter']
"What was it that Voldemort 
wanted done that was not happening quickly enough?",['Voldemort'],['Voldemort'],['Lord Voldemort']
"“He’s got other plans ... plans he can put into operation 
very quietly indeed .",[],[],[]
.,[],[],[]
.,[],[],[]
"stuff he can only get by stealth 
... like a weapon.",[],[],[]
"Something he didn’t have last time.” 

He had not thought about those words in weeks; he 
had been too absorbed in what was going on at 
Hogwarts, too busy dwelling on the ongoing battles 
with Umbridge, the injustice of all the Ministry 
interference...","['Hogwarts', 'Umbridge', 'Ministry']","['Hogwarts', 'Umbridge', 'Ministry']",['Dolores Umbridge']
"But now they came back to him and 
made him wonder... Voldemort’s anger would make 
sense if he was no nearer laying hands on the 
weapon, whatever it was... Had the Order thwarted 
him, stopped him from seizing it?","['Voldemort', 'Order']","['Voldemort', 'Order']",['Lord Voldemort']
Where was it kept?,[],[],[]
Who had it now?,[],[],[]
"“Mimbulus mimbletonia,” said Ron’s voice and Harry 
came back to his senses just in time to clamber 
through the portrait hole into the common room.","['Ron', 'Harry']","['Ron', 'Harry']","['Ron Weasley', 'Harry Potter']"
"It appeared that Hermione had gone to bed early, 
leaving Crookshanks curled in a nearby chair and an 
assortment of knobbly, knitted elf hats lying on a 
table by the fire.",['Hermione'],['Hermione'],['Hermione Granger']
"Harry was rather grateful that she 
was not around because he did not much want to 
discuss his scar hurting and have her urge him to go 
to Dumbledore too.","['Harry', 'Dumbledore']","['Harry', 'Dumbledore']","['Harry Potter', 'Albus Dumbledore']"
"Ron kept throwing him anxious 
glances, but Harry pulled out his Potions book and 




set to work to finish his essay, though he was only 
pretending to concentrate and, by the time that Ron 
said he was going to bed too, had written hardly 
anything.","['Ron', 'Harry']","['Ron', 'Harry']","['Ron Weasley', 'Harry Potter']"
"Midnight came and went while Harry was reading and 
rereading a passage about the uses of scurvy-grass, 
lovage, and sneezewort and not taking in a word of 
it...","['Midnight', 'Harry']","['Midnight', 'Harry']",['Harry Potter']
"These plantes are moste efficacious in the inflaming 
of the braine, and are therefore much used in 
Confusing and Befuddlement Draughts, where the 
wizard is desirous of producing hot-headedness and 
recklessness... 

... Hermione said Sirius was becoming reckless 
cooped up in Grimmauld Place... 

.","['Befuddlement Draughts', 'Hermione', 'Sirius', 'Grimmauld']","['Befuddlement Draughts', 'Hermione', 'Sirius', 'Grimmauld']","['Hermione Granger', 'Sirius Black']"
.,[],[],[]
.,[],[],[]
"moste efficacious in the inflaming of the braine, and 
are therefore much used .",[],[],[]
.,[],[],[]
.,[],[],[]
.,[],[],[]
.,[],[],[]
.,[],[],[]
"the Daily Prophet would think his brain was 
inflamed if they found out that he knew what 
Voldemort was feeling ... 

.","['Daily Prophet', 'Voldemort']","['Daily Prophet', 'Voldemort']",['Lord Voldemort']
.,[],[],[]
.,[],[],[]
"therefore much used in Confusing and 
Befuddlement Draughts .",['Befuddlement Draughts'],['Befuddlement Draughts'],[]
.,[],[],[]
.,[],[],[]
.,[],[],[]
.,[],[],[]
.,[],[],[]
"confusing was the word, all right; why did he know 
what Voldemort was feeling?",['Voldemort'],['Voldemort'],['Lord Voldemort']
"What was this weird 
connection between them, which Dumbledore had 
never been able to explain satisfactorily?",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
.,[],[],[]
.,[],[],[]
.,[],[],[]
where the wizard is desirous .,[],[],[]
.,[],[],[]
.,[],[],[]
.,[],[],[]
.,[],[],[]
.,[],[],[]
how he would like to sleep .,[],[],[]
.,[],[],[]
.,[],[],[]
...of producing hot-headedness .,[],[],[]
.,[],[],[]
.,[],[],[]
...,[],[],[]
"It was warm and comfortable in his armchair 
before the fire, with the rain still beating heavily on 
the windowpanes and Crookshanks purring and the 
crackling of the flames...",['Crookshanks'],['Crookshanks'],['Crookshanks']
"The book slipped from Harry’s slack grip and landed 
with a dull thud on the hearthrug.",['Harry'],['Harry'],['Harry Potter']
"His head fell 
sideways...",[],[],[]
"He was walking once more along a windowless 
corridor, his footsteps echoing in the silence.",[],[],[]
"As the 
door at the end of the passage loomed larger his heart 
beat fast with excitement...",[],[],[]
"If he could only open it ... 
enter beyond .",[],[],[]
.,[],[],[]
.,[],[],[]
"He stretched out his hand... His fingertips were 
inches from it... 

“Harry Potter, sir!” 

He awoke with a start.",['Harry Potter'],['Harry Potter'],['Harry Potter']
"The candles had all been 
extinguished in the common room, but there was 
something moving close by.",[],[],[]
"“Whozair?” said Harry, sitting upright in his chair.","['Whozair', 'Harry']","['Whozair', 'Harry']",['Harry Potter']
"The fire was almost extinguished, the room very dark.",[],[],[]
"“Dobby has your owl, sir!” said a squeaky voice.",['Dobby'],['Dobby'],['Dobby']
"“Dobby?” said Harry thickly, peering through the 
gloom toward the source of the voice.","['Dobby', 'Harry']","['Dobby', 'Harry']","['Dobby', 'Harry Potter']"
"Dobby the house-elf was standing beside the table on 
which Hermione had left her half a dozen knitted 
hats.",['Hermione'],['Hermione'],['Hermione Granger']
"His large, pointed ears were now sticking out 
from beneath what looked like all the hats that 
Hermione had ever knitted; he was wearing one on 
top of the other, so that his head seemed elongated by 







two or three feet, and on the very topmost bobble sat 
Hedwig, hooting serenely and obviously cured.","['Hermione', 'Hedwig']","['Hermione', 'Hedwig']","['Hermione Granger', 'Hedwig']"
"“Dobby volunteered to return Harry Potter’s owl!” said 
the elf squeakily, with a look of positive adoration on 
his face.","['Dobby', 'Harry Potter']","['Dobby', 'Harry Potter']","['Dobby', 'Harry Potter']"
"“Professor Grubbly-Plank says she is all well 
now, sir!” 

He sank into a deep bow so that his pencil-like nose 
brushed the threadbare surface of the hearthrug and 
Hedwig gave an indignant hoot and fluttered onto the 
arm of Harry’s chair.","['Hedwig', 'Harry']","['Hedwig', 'Harry']","['Hedwig', 'Harry Potter']"
"“Thanks, Dobby!” said Harry, stroking Hedwig’s head 
and blinking hard, trying to rid himself of the image 
of the door in his dream...","['Thanks', 'Dobby', 'Harry', 'Hedwig']","['Thanks', 'Dobby', 'Harry', 'Hedwig']","['Dobby', 'Harry Potter', 'Hedwig']"
It had been very vivid...,[],[],[]
"Looking back at Dobby, he noticed that the elf was 
also wearing several scarves and innumerable socks, 
so that his feet looked far too big for his body.",['Dobby'],['Dobby'],['Dobby']
“Er .,[],[],[]
.,[],[],[]
.,[],[],[]
"have you been taking all the clothes 
Hermione’s been leaving out?” 

“Oh no, sir,” said Dobby happily, “Dobby has been 
taking some for Winky too, sir.” 

“Yeah, how is Winky?” asked Harry.","['Hermione', 'Dobby', 'Winky', 'Winky Harry']","['Hermione', 'Dobby', 'Winky', 'Winky Harry']","['Hermione Granger', 'Dobby', 'Winky']"
Dobby’s ears drooped slightly.,['Dobby'],['Dobby'],['Dobby']
"“Winky is still drinking lots, sir,” he said sadly, his 
enormous round green eyes, large as tennis balls, 
downcast.",[],[],[]
"“She still does not care for clothes, Harry 
Potter.",['Harry Potter'],['Harry Potter'],['Harry Potter']
Nor do the other house-elves.,[],[],[]
"None of them 
will clean Gryffindor Tower anymore, not with the 
hats and socks hidden everywhere, they finds them 
insulting, sir.",['Gryffindor Tower'],['Gryffindor Tower'],[]
"Dobby does it all himself, sir, but 
Dobby does not mind, sir, for he always hopes to meet 
Harry Potter and tonight, sir, he has got his wish!” 




Dobby sank into a deep bow again.","['Dobby', 'Dobby Harry Potter']","['Dobby', 'Dobby Harry Potter']",['Dobby']
"“But Harry Potter 
does not seem happy,” Dobby went on, straightening 
up again and looking timidly at Harry.","['Harry Potter', 'Dobby', 'Harry']","['Harry Potter', 'Dobby', 'Harry']","['Harry Potter', 'Dobby', 'Harry Potter']"
"“Dobby heard 
him muttering in his sleep.",['Dobby'],['Dobby'],['Dobby']
"Was Harry Potter having 
bad dreams?” 

“Not really bad,” said Harry, yawning and rubbing his 
eyes.","['Was Harry Potter', 'Harry']","['Was Harry Potter', 'Harry']",['Harry Potter']
"“I’ve had worse.” 

The elf surveyed Harry out of his vast, orblike eyes.",['Harry'],['Harry'],['Harry Potter']
"Then he said very seriously, his ears drooping, 

“Dobby wishes he could help Harry Potter, for Harry 
Potter set Dobby free and Dobby is much, much 
happier now...” 

Harry smiled.","['Harry Potter', 'Harry Potter Dobby', 'Dobby', 'Harry']","['Harry Potter', 'Harry Potter Dobby', 'Dobby', 'Harry']","['Harry Potter', 'Dobby', 'Harry Potter']"
"“You can’t help me, Dobby, but thanks for the offer...” 

He bent and picked up his Potions book.",['Dobby'],['Dobby'],['Dobby']
"He’d have to 
try and finish the essay tomorrow.",[],[],[]
"He closed the book 
and as he did so the firelight illuminated the thin 
white scars on the back of his hand — the result of 
his detention with Umbridge.",['Umbridge'],['Umbridge'],['Dolores Umbridge']
"“Wait a moment — there is something you can do for 
me, Dobby,” said Harry slowly.","['Dobby', 'Harry']","['Dobby', 'Harry']","['Dobby', 'Harry Potter']"
"The elf looked around, beaming.",[],[],[]
"“Name it, Harry Potter, sir!” 

“I need to find a place where twenty-eight people can 
practice Defense Against the Dark Arts without being 
discovered by any of the teachers.","['Harry Potter', 'Defense Against', 'Dark Arts']","['Harry Potter', 'Defense Against', 'Dark Arts']",['Harry Potter']
"Especially,” Harry 
clenched his hand on the book, so that the scars 
shone pearly white, “Professor Umbridge.” 







He expected the elf’s smile to vanish, his ears to 
droop; he expected him to say that this was 
impossible, or else that he would try, but his hopes 
were not high... What he had not expected was for 
Dobby to give a little skip, his ears waggling happily, 
and clap his hands together.","['Harry', 'Dobby']","['Harry', 'Dobby']","['Harry Potter', 'Dobby']"
"“Dobby knows the perfect place, sir!” he said happily.",[],[],[]
"“Dobby heard tell of it from the other house-elves 
when he came to Hogwarts, sir.",['Hogwarts'],['Hogwarts'],[]
"It is known by us as 
the Come and Go Room, sir, or else as the Room of 
Requirement!” 

“Why?” said Harry curiously.","['Come', 'Room', 'Requirement', 'Harry']","['Come', 'Room', 'Requirement', 'Harry']",['Harry Potter']
"“Because it is a room that a person can only enter,” 
said Dobby seriously, “when they have real need of it.",['Dobby'],['Dobby'],['Dobby']
"Sometimes it is there, and sometimes it is not, but 
when it appears, it is always equipped for the seeker’s 
needs.",[],[],[]
"Dobby has used it, sir,” said the elf, dropping 
his voice and looking guilty, “when Winky has been 
very drunk.","['Dobby', 'Winky']","['Dobby', 'Winky']","['Dobby', 'Winky']"
"He has hidden her in the Room of 
Requirement and he has found antidotes to 
butterbeer there, and a nice elf-sized bed to settle her 
on while she sleeps it off, sir... And Dobby knows Mr. 
Filch has found extra cleaning materials there when 
he has run short, sir, and — ” 

“ — and if you really needed a bathroom,” said Harry, 
suddenly remembering something Dumbledore had 
said at the Yule Ball the previous Christmas, “would 
it fill itself with chamber pots?” 

“Dobby expects so, sir,” said Dobby, nodding 
earnestly.","['Room', 'Requirement', 'Dobby', 'Mr. Filch', 'Harry', 'Dumbledore', 'Yule', 'Dobby Dobby']","['Room', 'Requirement', 'Dobby', 'Filch', 'Harry', 'Dumbledore', 'Yule', 'Dobby Dobby']","['Dobby', 'Argus Filch', 'Harry Potter', 'Albus Dumbledore']"
"“It is a most amazing room, sir.” 

“How many people know about it?” said Harry, sitting 
up straighter in his chair.",['Harry'],['Harry'],['Harry Potter']
"“Very few, sir.",[],[],[]
"Mostly people stumbles across it when 
they needs it, sir, but often they never finds it again, 
for they do not know that it is always there waiting to 
be called into service, sir.” 

“It sounds brilliant,” said Harry, his heart racing.",['Harry'],['Harry'],['Harry Potter']
"“It 
sounds perfect, Dobby.",['Dobby'],['Dobby'],['Dobby']
"When can you show me where 
it is?” 



“Anytime, Harry Potter, sir,” said Dobby, looking 
delighted at Harry’s enthusiasm.","['Harry Potter', 'Dobby', 'Harry']","['Harry Potter', 'Dobby', 'Harry']","['Harry Potter', 'Dobby', 'Harry Potter']"
"“We could go now, if 
you like!” 

For a moment Harry was tempted to go now; he was 
halfway out of his seat, intending to hurry upstairs 
for his Invisibility Cloak when, not for the first time, a 
voice very much like Hermione’s whispered in his ear: 
reckless.","['Harry', 'Hermione']","['Harry', 'Hermione']","['Harry Potter', 'Hermione Granger']"
"It was, after all, very late, he was exhausted 
and had Snape’s essay to finish.",['Snape'],['Snape'],['Severus Snape']
"“Not tonight, Dobby,” said Harry reluctantly, sinking 
back into his chair.","['Dobby', 'Harry']","['Dobby', 'Harry']","['Dobby', 'Harry Potter']"
“This is really important...,[],[],[]
"I don’t 
want to blow it, it’ll need proper planning...",[],[],[]
"Listen, 
can you just tell me exactly where this Room of 
Requirement is and how to get in there?” 

Their robes billowed and swirled around them as they 
splashed across the flooded vegetable patch to double 
Herbology, where they could hardly hear what 
Professor Sprout was saying over the hammering of 
raindrops hard as hailstones on the greenhouse roof.","['Listen', 'Requirement', 'Herbology', 'Sprout']","['Listen', 'Requirement', 'Herbology', 'Sprout']",['Pomona Sprout']
"The afternoon’s Care of Magical Creatures lesson was 
to be relocated from the storm-swept grounds to a 
free classroom on the ground floor and, to their 
intense relief, Angelina sought out her team at lunch 
to tell them that Quidditch practice was canceled.","['Care', 'Magical Creatures', 'Angelina', 'Quidditch']","['Care', 'Magical Creatures', 'Angelina', 'Quidditch']",['Angelina Johnson']
"“Good,” said Harry quietly, when she told him, 
“because we’ve found somewhere to have our first 





Defense meeting.","['Good', 'Harry']","['Good', 'Harry']",['Harry Potter']
"Tonight, eight o’clock, seventh floor 
opposite that tapestry of Barnabas the Barmy being 
clubbed by those trolls.","['Tonight', 'Barnabas', 'Barmy']","['Tonight', 'Barnabas', 'Barmy']",['Barnabas Deverill']
"Can you tell Katie and 
Alicia?” 

She looked slightly taken aback but promised to tell 
the others; Harry returned hungrily to his sausages 
and mash.","['Katie', 'Alicia', 'Harry']","['Katie', 'Alicia', 'Harry']","['Katie Bell', 'Alicia Spinnet', 'Harry Potter']"
"When he looked up to take a drink of 
pumpkin juice, he found Hermione watching him.",['Hermione'],['Hermione'],['Hermione Granger']
“What?” he said thickly.,[],[],[]
"“Well ... it’s just that Dobby’s plans aren’t always that 
safe.",['Dobby'],['Dobby'],['Dobby']
"Don’t you remember when he lost you all the 
bones in your arm?” 

“This room isn’t just some mad idea of Dobby’s; 
Dumbledore knows about it too, he mentioned it to 
me at the Yule Ball.” 

Hermione’s expression cleared.","['Don', 'Dobby', 'Dumbledore', 'Yule']","['Don', 'Dobby', 'Dumbledore', 'Yule']","['Dobby', 'Albus Dumbledore']"
"“Dumbledore told you about it?” 

“Just in passing,” said Harry, shrugging.","['Dumbledore', 'Harry']","['Dumbledore', 'Harry']","['Albus Dumbledore', 'Harry Potter']"
"“Oh well, that’s all right then,” said Hermione briskly 
and she raised no more objections.",['Hermione'],['Hermione'],['Hermione Granger']
"Together with Ron they had spent most of the day 
seeking out those people who had signed their names 
to the list in the Hog’s Head and telling them where to 
meet that evening.","['Ron', 'Hog']","['Ron', 'Hog']",['Ron Weasley']
"Somewhat to Harry’s 
disappointment, it was Ginny who managed to find 
Cho Chang and her friend first; however, by the end 
of dinner he was confident that the news had been 
passed to every one of the twenty-five people who had 
turned up in the Hog’s Head.","['Harry', 'Ginny', 'Cho Chang', 'Hog']","['Harry', 'Ginny', 'Cho Chang', 'Hog']","['Harry Potter', 'Ginny Weasley', 'Cho Chang']"
"At half-past seven Harry, Ron, and Hermione left the 
Gryffindor common room, Harry clutching a certain 
piece of aged parchment in his hand.","['Harry', 'Ron', 'Hermione', 'Gryffindor']","['Harry', 'Ron', 'Hermione', 'Gryffindor']","['Harry Potter', 'Ron Weasley', 'Hermione Granger']"
"Fifth years were 
allowed to be out in the corridors until nine o’clock, 
but all three of them kept looking around nervously 
as they made their way up to the seventh floor.",[],[],[]
"“Hold it,” said Harry warningly, unfolding the piece of 
parchment at the top of the last staircase, tapping it 
with his wand, and muttering, “I solemnly swear that 
I am up to no good.” 

A map of Hogwarts appeared upon the blank surface 
of the parchment.","['Harry', 'Hogwarts']","['Harry', 'Hogwarts']",['Harry Potter']
"Tiny black moving dots, labeled 
with names, showed where various people were.",['Tiny'],['Tiny'],[]
"“Filch is on the second floor,” said Harry, holding the 
map close to his eyes and scanning it closely, “and 
Mrs. Norris is on the fourth.” 

“And Umbridge?” said Hermione anxiously.","['Harry', 'Norris', 'Umbridge', 'Hermione']","['Harry', 'Norris', 'Umbridge', 'Hermione']","['Harry Potter', 'Dolores Umbridge', 'Hermione Granger']"
"“In her office,” said Harry, pointing.",['Harry'],['Harry'],['Harry Potter']
"“Okay, let’s go.” 

They hurried along the corridor to the place Dobby 
had described to Harry, a stretch of blank wall 
opposite an enormous tapestry depicting Barnabas 
the Barmy’s foolish attempt to train trolls for the 
ballet.","['Okay', 'Dobby', 'Harry', 'Barnabas', 'Barmy']","['Okay', 'Dobby', 'Harry', 'Barnabas', 'Barmy']","['Dobby', 'Harry Potter', 'Barnabas Deverill']"
"“Okay,” said Harry quietly, while a moth-eaten troll 
paused in his relentless clubbing of the would-be 
ballet teacher to watch.","['Okay', 'Harry']","['Okay', 'Harry']",['Harry Potter']
"“Dobby said to walk past this 
bit of wall three times, concentrating hard on what we 
need.” 

They did so, turning sharply at the window just 
beyond the blank stretch of wall, then at the man-size 
vase on its other side.",['Dobby'],['Dobby'],['Dobby']
"Ron had screwed up his eyes in 





concentration, Hermione was whispering something 
under her breath, Harry’s fists were clenched as he 
stared ahead of him.","['Ron', 'Hermione', 'Harry']","['Ron', 'Hermione', 'Harry']","['Ron Weasley', 'Hermione Granger', 'Harry Potter']"
We need somewhere to learn to fight... he thought.,[],[],[]
"Just give us a place to practice ... somewhere they 
can’t find us ... 

“Harry,” said Hermione sharply, as they wheeled 
around after their third walk past.","['Harry', 'Hermione']","['Harry', 'Hermione']","['Harry Potter', 'Hermione Granger']"
A highly polished door had appeared in the wall.,[],[],[]
"Ron 
was staring at it, looking slightly wary.",['Ron'],['Ron'],['Ron Weasley']
"Harry reached 
out, seized the brass handle, pulled open the door, 
and led the way into a spacious room lit with 
flickering torches like those that illuminated the 
dungeons eight floors below.",['Harry'],['Harry'],['Harry Potter']
"The walls were lined with wooden bookcases, and 
instead of chairs there were large silk cushions on the 
floor.",[],[],[]
"A set of shelves at the far end of the room 
carried a range of instruments such as Sneakoscopes, 
Secrecy Sensors, and a large, cracked Foe-Glass that 
Harry was sure had hung, the previous year, in the 
fake Moody’s office.","['Sneakoscopes', 'Secrecy Sensors', 'Harry', 'Moody']","['Sneakoscopes', 'Secrecy Sensors', 'Harry', 'Moody']","['Harry Potter', 'Alastor Moody']"
"“These will be good when we’re practicing Stunning,” 
said Ron enthusiastically, prodding one of the 
cushions with his foot.",['Ron'],['Ron'],['Ron Weasley']
"“And just look at these books!” said Hermione 
excitedly, running a finger along the spines of the 
large leather-bound tomes.",['Hermione'],['Hermione'],['Hermione Granger']
"“A Compendium of 
Common Curses and Their Counter-Actions ...",['Common Curses'],['Common Curses'],[]
"The 
Dark Arts Outsmarted ... Self-Defensive Spellwork ... 
wow ...” She looked around at Harry, her face 
glowing, and he saw that the presence of hundreds of 
books had finally convinced Hermione that what they 







were doing was right.","['Dark Arts', 'Harry', 'Hermione']","['Dark Arts', 'Harry', 'Hermione']","['Harry Potter', 'Hermione Granger']"
"“Harry, this is wonderful, 
there’s everything we need here!” 

And without further ado she slid Jinxes for the Jinxed 
from its shelf, sank onto the nearest cushion, and 
began to read.","['Harry', 'Jinxes']","['Harry', 'Jinxes']",['Harry Potter']
There was a gentle knock on the door.,[],[],[]
"Harry looked 
around; Ginny, Neville, Lavender, Parvati, and Dean 
had arrived.","['Harry', 'Ginny', 'Neville', 'Lavender', 'Parvati', 'Dean']","['Harry', 'Ginny', 'Neville', 'Lavender', 'Parvati', 'Dean']","['Harry Potter', 'Ginny Weasley', 'Neville Longbottom', 'Lavender Brown', 'Parvati Patil', 'Dean Thomas']"
"“Whoa,” said Dean, staring around, impressed.","['Whoa', 'Dean']","['Whoa', 'Dean']",['Dean Thomas']
